NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT SOUTH LEE DRIVE,2022,"35,216"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT SOUTH LEE DRIVE,2023,"40,852"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT SOUTH LEE DRIVE,2024,"31,370"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT SOUTH LEE DRIVE,2025,"39,049"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2020,"15,842"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2021,"23,907"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2022,"21,434"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2023,"23,529"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2024,"24,473"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT AT STUART DRIVE,2025,"21,894"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2020,"63,445"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2021,"64,631"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2022,"60,127"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2023,"61,303"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2024,"62,056"
Fredericksburg & Spotsylvania NMP,FRSP,National Military Park,Northeast ,TRAFFIC COUNT ON GRANT DRIVE,2025,"58,528"
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2020,"8,598,305"
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2021,"7,389,086"
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2022,"8,039,849"
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2023,"6,092,044"
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2024,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Crossbay Traffic,2025,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2020,"43,212"
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2021,"23,382"
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2022,"20,168"
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2023,"19,927"
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2024,"20,325"
Gateway NRA,GATE,National Recreation Area,Northeast ,Father Capodanno Entrance,2025,"21,478"
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2020,"3,002,172"
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2021,"8,647,981"
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2022,"7,684,187"
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2023,"6,039,011"
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2024,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Flatbush Traffic,2025,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2020,"1,081,553"
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2021,"1,087,797"
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2022,"1,101,963"
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2023,"1,178,203"
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2024,"1,468,247"
Gateway NRA,GATE,National Recreation Area,Northeast ,Floyd Bennett Field,2025,"1,017,562"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2020,"18,312"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2021,"22,840"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2022,"24,216"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2023,"23,819"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2024,"23,494"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Tilden,2025,"28,371"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2020,"683,219"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2021,"679,469"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2022,"644,958"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2023,"630,177"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2024,"654,506"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 1,2025,"642,040"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2020,"530,866"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2021,"572,102"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2022,"568,475"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2023,"575,111"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2024,"574,802"
Gateway NRA,GATE,National Recreation Area,Northeast ,Fort Wadsworth Lane 2,2025,"541,982"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2020,"594,155"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2021,"665,085"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2022,"663,809"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2023,"667,563"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2024,"673,554"
Gateway NRA,GATE,National Recreation Area,Northeast ,Great Kills,2025,"633,119"
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2020,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2021,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2022,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2023,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2024,0
Gateway NRA,GATE,National Recreation Area,Northeast ,Mill Road Entrance,2025,0
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2020,"54,918"
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2021,"34,293"
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2022,"29,812"
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2023,"29,774"
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2024,"30,583"
Gateway NRA,GATE,National Recreation Area,Northeast ,New Dorp Lane,2025,"31,892"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2020,"169,485"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2021,"180,702"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2022,"147,656"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2023,"166,829"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2024,"96,065"
Gateway NRA,GATE,National Recreation Area,Northeast ,Riis Park,2025,"107,990"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2020,"904,340"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2021,"859,867"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2022,"785,912"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2023,"795,338"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2024,"873,538"
Gateway NRA,GATE,National Recreation Area,Northeast ,Sandy Hook,2025,"793,959"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2020,"72,292"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2021,"67,767"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2022,"59,658"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2023,"67,849"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2024,"130,129"
Gateway NRA,GATE,National Recreation Area,Northeast ,Wildlife Refuge,2025,"118,099"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2020,"36,056"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2021,"60,534"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2022,"57,568"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2023,"63,015"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2024,"97,175"
Gauley River NRA,GARI,National Recreation Area,Northeast ,TRAFFIC COUNT AT GAULEY RIVER DAM,2025,"73,507"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2020,"13,943"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2021,"24,315"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2022,"23,955"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2023,"23,769"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2024,"16,469"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT BEACH/PICNIC AREA,2025,"20,970"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2020,"9,685"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2021,"20,325"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2022,"19,879"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2023,"21,832"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2024,"16,277"
George Washington Birthplace NM,GEWA,National Monument,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2025,"14,361"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2020,"13,437"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"11,325"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2022,"11,174"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2023,"13,973"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2024,"15,715"
George Washington Carver NM,GWCA,National Monument,Midwest ,TRAFFIC COUNT AT MAIN ENTRANCE,2025,"13,387"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2020,"250,479"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2021,"271,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2022,"281,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2023,"273,208"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2024,"262,089"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT BELLE HAVEN,2025,"244,161"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2020,"296,411"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2021,"316,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2022,"314,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2023,"314,600"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2024,"295,328"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT DAINGERFIELD,2025,"336,075"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2020,"230,043"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2021,"245,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2022,"260,500"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2023,"260,500"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2024,"195,281"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT HUNT PARK,2025,"195,836"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2020,"21,475"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2021,"23,900"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2022,"22,940"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2023,"22,900"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2024,"9,332"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT FORT MARCY,2025,"13,900"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2020,"298,910"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2021,"318,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2022,"330,650"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2023,"330,050"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2024,"315,340"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GRAVELLY POINT,2025,"315,600"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2020,"192,191"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2021,"211,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2022,"230,500"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2023,"277,611"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2024,"253,831"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT GREAT FALLS PARK,2025,"214,946"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2020,"115,780"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2021,"112,500"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2022,"129,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2023,"129,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2024,"295,693"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT RIVERSIDE PARK,2025,"245,772"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2020,"6,532,360"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2021,"7,746,954"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2022,"8,250,318"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2023,"8,265,621"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2024,"8,577,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 600010 LANES 3&4,2025,"8,577,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2020,"3,812,384"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2021,"5,727,419"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2022,"8,659,859"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2023,"9,433,908"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2024,"9,636,908"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 60021 LANE 1,2025,"9,230,083"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2020,"5,421,525"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2021,"6,380,768"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2022,"7,385,032"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2023,"7,498,735"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2024,"7,467,896"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,"TRAFFIC COUNT AT STATION 60023 LANES 2,3,4,5",2025,"7,163,994"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2020,"3,307,172"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2021,"3,199,473"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2022,"3,440,212"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2023,"3,763,045"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2024,"3,783,319"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT STATION 6005 Lane 1,2025,"3,863,143"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2020,"76,835"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2021,"83,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2022,"88,400"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2023,"88,400"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2024,"49,180"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT TURKEY RUN PARK,2025,"52,160"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2020,"201,014"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2021,"209,000"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2022,"223,300"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2023,"219,085"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2024,"129,862"
George Washington MEM PKWY,GWMP,National Parkway,National Capital ,TRAFFIC COUNT AT U.S. MARINE MEMORIAL,2025,"161,387"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2020,"190,501"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2021,"206,604"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2022,"191,268"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2023,"180,617"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2024,"202,363"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT HANCOCK ROAD,2025,"190,636"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2020,"193,842"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2021,"219,287"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2022,"199,026"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2023,"185,154"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2024,"199,005"
Gettysburg NMP,GETT,National Military Park,Northeast ,TRAFFIC COUNT AT WEST CONFEDERATE ROAD SOUTHBOUND,2025,"197,919"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2020,"60,779"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2021,"59,943"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2022,"47,772"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2023,"45,716"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2024,"48,127"
Glacier NP,GLAC,National Park,Intermountain ,Camas Traffic Count,2025,"50,208"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2020,3
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2021,"12,387"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2022,"1,517"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2023,"32,781"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2024,"60,855"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 1 Traffic Count,2025,"144,760"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2020,80
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2021,"140,451"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2022,"147,234"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2023,"166,973"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2024,"169,909"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 2 Traffic Count,2025,"88,971"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2020,50
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2021,"28,721"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2022,"45,484"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2023,"23,384"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2024,"25,906"
Glacier NP,GLAC,National Park,Intermountain ,Saint Mary Lane 3 Traffic Count,2025,"12,762"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2020,"27,535"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2021,"59,234"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2022,"57,675"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2023,"30,916"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2024,"28,193"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT GOAT LICK,2025,"45,405"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2020,0
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2021,"109,520"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2022,"128,064"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2023,"118,155"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2024,"125,248"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT MANY GLACIER,2025,"57,251"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT POLEBRIDGE,2020,"36,724"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT POLEBRIDGE,2021,"40,086"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT POLEBRIDGE,2022,"32,758"
Glacier NP,GLAC,National Park,Intermountain ,TRAFFIC COUNT AT POLEBRIDGE,2023,"21,830"
