NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2001,"23,568"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2002,"15,802"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2003,"24,965"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2004,"17,659"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2005,"20,343"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2006,"16,573"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2007,"20,193"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2008,"18,461"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ALIBATES/MCBRIDE,2009,"20,472"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2000,"27,074"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2001,"17,506"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2002,"18,798"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2003,"15,650"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2004,"14,995"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2005,"21,512"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2006,"16,994"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2007,"11,463"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2008,"13,439"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BIG BLUE,2009,"16,627"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2000,"22,926"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2001,"36,020"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2002,"28,993"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2003,"21,570"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2004,"7,581"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2005,"13,432"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2006,"20,918"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2007,"14,202"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2008,"10,820"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BLUE WEST,2009,"12,096"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2000,"13,003"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2001,"11,344"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2002,"12,018"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2003,"8,826"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2004,"5,311"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2005,"11,341"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2006,"6,067"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2007,"7,248"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2008,"7,182"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT BUGBEE CANYON,2009,"9,878"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2000,"82,486"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2001,"56,520"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2002,"40,580"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2003,"21,191"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2004,"15,507"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2005,"34,575"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2006,"19,366"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2007,"16,540"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2008,"15,349"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT CEDAR CANYON,2009,"20,161"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2000,"57,762"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2001,"44,486"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2002,"33,519"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2003,"37,010"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2004,"37,027"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2005,"45,310"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2006,"56,091"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2007,"48,215"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2008,"35,683"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT FRITCH FORTRESS,2009,"28,384"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2000,"82,078"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2001,"59,211"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2002,"23,282"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2003,"32,300"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2004,"23,862"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2005,"43,479"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2006,"43,448"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2007,"57,145"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2008,"32,482"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT HARBOR BAY,2009,"29,751"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2000,"11,706"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2001,"10,141"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2002,"6,395"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2003,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2004,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2005,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2006,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2007,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2008,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT NORTH CANYON,2009,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2000,"8,598"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2001,"9,555"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2002,"4,563"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2003,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2004,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2005,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2006,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2007,"5,746"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2008,"7,125"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PLUM CREEK,2009,"13,674"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2000,"11,706"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2001,"10,141"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2002,"6,395"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2003,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2004,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2005,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2006,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2007,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2008,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROSITA,2009,0
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2000,"72,878"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2001,"51,393"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2002,"45,795"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2003,"66,958"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2004,"47,889"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2005,"67,302"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2006,"62,990"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2007,"52,879"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2008,"45,130"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SANDFORD-YAKE,2009,"60,353"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2000,"30,094"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2001,"21,068"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2002,"13,703"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2003,"12,245"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2004,"17,495"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2005,"20,608"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2006,"17,156"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2007,"14,671"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2008,"8,545"
Lake Meredith NRA,LAMR,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPRING CANYON,2009,"22,396"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2000,"2,128"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2001,"2,033"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2002,"2,899"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2003,"2,056"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2004,"1,790"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2005,"2,392"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2006,"1,734"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2007,"1,681"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2008,863
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BARSTOW FLATS,2009,"1,167"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2000,"8,888"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2001,"7,473"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2002,"8,846"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2003,"8,095"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2004,"11,734"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2005,"11,321"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2006,"11,721"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2007,"12,041"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2008,"11,453"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT BRADBURY BEACH CA,2009,"13,237"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2000,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2001,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2002,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2003,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2004,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2005,0
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2006,"4,373"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2007,"13,531"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2008,"15,362"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CHINA BEND,2009,"13,497"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2000,"4,490"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2001,"4,354"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2002,"4,785"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2003,"4,904"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2004,"2,508"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2005,"1,841"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2006,825
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2007,"1,228"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2008,"1,188"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CLOVERLEAF,2009,"1,690"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2000,"6,354"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2001,"4,864"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2002,"7,032"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2003,"6,159"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2004,"6,608"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2005,"6,614"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2006,"5,636"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2007,"6,706"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2008,"3,137"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT COLVILLE FLATS,2009,"7,087"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2000,"5,489"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2001,"6,812"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2002,"6,907"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2003,"8,784"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2004,"8,885"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2005,"12,073"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2006,"8,668"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2007,"15,879"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2008,"10,603"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CRESCENT BAY,2009,"35,572"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2000,"9,294"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2001,"8,959"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2002,"10,208"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2003,"13,730"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2004,"10,128"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2005,"9,915"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2006,"9,697"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2007,"9,745"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2008,"8,719"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT DAISY,2009,"9,467"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2000,"4,662"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2001,"3,035"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2002,"2,997"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2003,"3,349"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2004,"5,551"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2005,"4,591"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2006,"4,007"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2007,"3,569"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2008,"2,760"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EDEN HARBOR,2009,"3,465"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2000,"17,002"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2001,"11,478"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2002,"16,703"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2003,"22,028"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2004,"21,868"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2005,"15,053"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2006,"16,514"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2007,"15,875"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2008,"17,132"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT EVANS CA,2009,"16,240"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2000,"54,079"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2001,"47,189"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2002,"42,526"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2003,"47,043"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2004,"51,389"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2005,"54,879"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2006,"49,221"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2007,"94,864"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2008,"78,157"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE CA,2009,"44,121"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE SWIM BEACH,2000,"34,149"
Lake Roosevelt NRA,LARO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FORT SPOKANE SWIM BEACH,2001,"28,000"
