NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,1997,"377,673"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,1998,"322,014"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MERRIE WAY,1999,"271,951"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,1996,"169,013"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,1997,"210,500"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,1998,"195,267"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,1999,"19,696"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,1996,"60,941"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,1997,"60,853"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,1998,"77,171"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,1999,"40,327"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,1996,"340,668"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,1997,"270,906"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,1998,"310,692"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,1999,"244,603"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,1996,"319,207"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,1997,"293,389"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,1998,"292,462"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,1999,"254,871"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,1996,"366,470"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,1997,"321,815"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,1998,"368,037"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,1999,"295,535"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,1996,"240,897"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,1997,"214,810"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,1998,"124,122"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SECOND OVERLOOK,1999,"17,206"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,1996,"325,138"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,1997,"262,515"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,1998,"17,035"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT OCEAN BEACH AT SLOAT BLVD,1999,"13,679"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY BUNKER ROAD,1996,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY BUNKER ROAD,1997,"84,797"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY BUNKER ROAD,1998,"219,006"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY BUNKER ROAD,1999,"303,213"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY CONZELMAN ROAD,1996,"618,553"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY CONZELMAN ROAD,1997,"438,316"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY CONZELMAN ROAD,1998,"556,468"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RODEO VALLEY CONZELMAN ROAD,1999,"255,984"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT STINSON BEACH,1996,"222,143"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT STINSON BEACH,1997,"246,710"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT STINSON BEACH,1998,"233,649"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT STINSON BEACH,1999,"198,186"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT TENNESSEE VALLEY ROAD,1996,"153,564"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT TENNESSEE VALLEY ROAD,1997,"147,563"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT TENNESSEE VALLEY ROAD,1998,"131,529"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT TENNESSEE VALLEY ROAD,1999,"191,700"
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT WEST BLUFF PARKING LOT (CRISSY FIELD),1996,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT WEST BLUFF PARKING LOT (CRISSY FIELD),1997,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT WEST BLUFF PARKING LOT (CRISSY FIELD),1998,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West ,TRAFFIC COUNT AT WEST BLUFF PARKING LOT (CRISSY FIELD),1999,0
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1991,"209,198"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1992,"233,639"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1993,"272,323"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1994,"249,788"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1995,"258,250"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1996,"217,750"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1997,"223,166"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1998,"223,339"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (DESERT VIEW),1999,"258,421"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1991,"116,595"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1992,"127,932"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1993,"148,860"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1994,"132,789"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1995,"132,614"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1996,"121,267"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1997,"139,514"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1998,"118,345"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (NORTH RIM),1999,"122,843"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1991,"921,642"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1992,"1,095,229"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1993,"1,136,581"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1994,"1,096,389"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1995,"1,131,137"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1996,"1,102,391"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1997,"1,102,227"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1998,"1,100,763"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (SOUTH DISTRICT),1999,"1,164,767"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1991,"6,356"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1992,"7,462"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1993,"7,284"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1994,"8,128"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1995,"8,516"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1996,"8,811"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1997,"7,289"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1998,"7,382"
Grand Canyon NP,GRCA,National Park,Intermountain ,TRAFFIC COUNT (TUWEEP),1999,"8,162"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1991,"24,925"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1992,"20,731"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1993,"21,296"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1994,"25,409"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1995,"24,495"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1996,"25,049"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1997,"24,501"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1998,"25,828"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT HERITAGE CENTER PARKING LOT,1999,"25,780"
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1991,37
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1992,10
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1993,25
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1994,51
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1995,65
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1996,35
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1997,36
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1998,198
Grand Portage NM,GRPO,National Monument,Midwest ,TRAFFIC COUNT AT OVERFLOW PARKING LOT,1999,230
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1991,"339,135"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1992,"355,432"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1993,"301,338"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1994,"408,655"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1995,"389,449"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1996,"364,390"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1997,"348,837"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1998,"359,946"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT BUFFALO ENTRANCE,1999,"341,138"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1991,"898,600"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1992,"1,175,170"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1993,"1,013,643"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1994,"1,112,661"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1995,"1,113,718"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1996,"1,210,019"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1997,"1,274,822"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1998,"1,263,070"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT GROS VENTRE JUNCTION,1999,"1,322,302"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1991,"308,832"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1992,"326,433"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1993,"297,946"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1994,"316,258"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1995,"347,337"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1996,"332,468"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1997,"313,505"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1998,"312,593"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT JDR (SOUTHBOUND) (REC'D FROM JDR),1999,"308,834"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1991,"280,111"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1992,"302,383"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1993,"369,497"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1994,"272,586"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1995,"290,924"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1996,"291,642"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1997,"290,680"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1998,"303,424"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE ENTRANCE,1999,"297,609"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1991,"115,894"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1992,"82,844"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1993,"93,118"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1994,"71,014"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1995,"90,558"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1996,"107,831"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1997,"98,062"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1998,"139,617"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT MOOSE WILSON ENTRANCE,1999,"123,626"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1991,"247,010"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1992,"274,490"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1993,"255,172"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1994,"308,982"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1995,"297,639"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1996,"284,816"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1997,"277,813"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1998,"283,580"
Grand Teton NP,GRTE,National Park,Intermountain ,TRAFFIC COUNT AT US 89 (WESTBOUND),1999,"285,137"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1992,"-6,139"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1993,"53,954"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1994,"27,001"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1995,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1996,"13,734"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1997,"5,333"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1998,"13,379"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT BAKER CREEK,1999,"18,748"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1992,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1993,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1994,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1995,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1996,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1997,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1998,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT GREAT BASIN VC,1999,0
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1992,"30,711"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1993,"26,087"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1994,"24,540"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1995,"25,490"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1996,"24,120"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1997,"21,383"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1998,"19,600"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN,1999,"17,842"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1992,"50,627"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1993,"50,739"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1994,"43,077"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1995,"49,375"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1996,"40,509"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1997,"24,038"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1998,"42,340"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT LEHMAN CAVES VC,1999,"45,916"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1992,"59,420"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1993,"47,479"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1994,"44,783"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1995,"46,209"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1996,"43,701"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1997,"44,611"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1998,"39,953"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT ROUTE 488 MAIN ENTRANCE,1999,"42,948"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1992,881
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1993,380
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1994,154
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1995,120
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1996,260
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1997,"1,094"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1998,"1,441"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT SNAKE CREEK,1999,"1,706"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1992,531
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1993,564
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1994,225
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1995,258
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1996,281
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1997,469
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1998,573
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT STRAWBERRY CREEK,1999,493
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1992,"11,358"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1993,"7,743"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1994,"11,902"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1995,"15,045"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1996,"8,200"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1997,"6,713"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1998,"13,168"
Great Basin NP,GRBA,National Park,Pacific West ,TRAFFIC COUNT AT WHEELER PEAK,1999,"14,243"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,TRAFFIC COUNT AT MEDANO PASS ROAD,1991,"6,954"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,TRAFFIC COUNT AT MEDANO PASS ROAD,1992,697
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,TRAFFIC COUNT AT MEDANO PASS ROAD,1993,241
