NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE NORTH ENTRANCE,2018,"336,625"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE NORTH ENTRANCE,2019,"316,730"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2010,"247,831"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2011,"244,707"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2012,"268,404"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2013,"271,693"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2014,"280,604"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2015,"317,818"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2016,"307,757"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2017,"317,810"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2018,"335,428"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE SOUTH ENTRANCE,2019,"320,079"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2010,"5,484"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2011,"4,619"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2012,"2,005"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2013,"2,885"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2014,"3,535"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2015,"2,546"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2016,"4,088"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2017,"5,753"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2018,"3,842"
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain ,TRAFFIC COUNT ENTERING AT THE WEST ENTRANCE,2019,"3,848"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2010,"11,976"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2011,"11,447"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2012,"14,924"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2013,"18,363"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2014,"12,363"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2015,"15,597"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2016,"18,694"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2017,"16,208"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2018,"13,590"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT CLARNO,2019,"16,914"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2010,951
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2011,"5,683"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2012,"7,260"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2013,"8,064"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2014,"13,233"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2015,"6,878"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2016,"5,763"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2017,"7,623"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2018,"5,517"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT MASCALL OVERLOOK,2019,"5,161"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2010,"30,121"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2011,"34,368"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2012,"27,643"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2013,"29,695"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2014,"43,701"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2015,"47,771"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2016,"42,128"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2017,"33,606"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2018,"42,703"
John Day Fossil Beds NM,JODA,National Monument,Pacific West ,TRAFFIC COUNT AT PAINTED HILLS,2019,"39,634"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2010,"106,306"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2011,"108,243"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2012,"113,683"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2013,"110,728"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2014,"114,170"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2015,"115,405"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2016,"106,637"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2017,"110,242"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2018,"105,455"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT NORTHBOUND LAKE ROAD,2019,"110,235"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2010,"15,641"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2011,"16,824"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2012,"18,907"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2013,"17,740"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2014,"21,193"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2015,"25,723"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2016,"24,324"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2017,"28,376"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2018,"24,597"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT PICNIC AREA,2019,"31,229"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2010,"27,135"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2011,"27,931"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2012,"31,054"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2013,"31,081"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2014,"33,553"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2015,"36,916"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2016,"37,592"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2017,"40,516"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2018,"36,219"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTH ENTRANCE ROAD,2019,"42,832"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2010,"85,088"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2011,"86,517"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2012,"91,628"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2013,"91,092"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2014,"94,235"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2015,"95,522"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2016,"92,609"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2017,"96,316"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2018,"91,563"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT SOUTHBOUND LAKE ROAD,2019,"96,747"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2010,"17,944"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2011,"19,310"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2012,"22,133"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2013,"21,970"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2014,"26,396"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2015,"30,519"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2016,"27,433"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2017,"31,138"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2018,"26,066"
Johnstown Flood NMEM,JOFL,National Memorial,Northeast ,TRAFFIC COUNT AT VISITOR CENTER,2019,"32,267"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2010,"86,842"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2011,"80,752"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2012,"77,348"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2013,"85,682"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2014,"101,594"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2015,"119,141"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2016,"164,703"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2017,"188,099"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2018,"181,377"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2010,"17,939"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2011,"24,341"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2012,"23,397"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2013,"23,716"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2014,"26,414"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2015,"40,669"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2016,"48,725"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2017,"60,107"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2018,"52,151"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2010,"69,084"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2011,"57,919"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2012,"52,350"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2013,"48,996"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2014,"64,355"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2015,"79,540"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2016,"95,175"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2017,"109,233"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2018,"109,264"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2010,"3,088"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2011,"3,240"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2012,"3,245"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2013,"3,766"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2014,"4,038"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2015,"3,521"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2016,"4,446"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2017,"4,784"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2018,"6,097"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2010,"37,835"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2011,"39,287"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2012,"37,538"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2013,"28,323"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2014,"40,008"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2015,"50,588"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2016,"52,364"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2017,"63,518"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2018,"56,615"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2010,"171,236"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2011,"173,645"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2012,"174,159"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2013,"175,162"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2014,"192,435"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2015,"272,920"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2016,"341,104"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2017,"356,426"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2018,"372,178"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2010,"4,757"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2011,"4,253"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2012,"6,200"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2013,"4,697"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2014,"4,897"
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2015,0
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2016,0
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2017,0
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2018,0
Katmai NP & PRES,KATM,National Park,Alaska,TRAFFIC COUNT AT LAKE CAMP,2019,0
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2010,"46,872"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2011,"48,985"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2012,"46,409"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2013,"47,257"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2014,"54,665"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2015,"57,547"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2016,"62,617"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2017,"57,794"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2018,"58,531"
Kenai Fjords NP,KEFJ,National Park,Alaska,TRAFFIC COUNT AT EXIT GLACIER,2019,"60,538"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2010,"49,236"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2011,"53,313"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2012,"49,126"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2013,"44,287"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2014,"55,493"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2015,"56,447"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2016,"61,943"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2017,"58,085"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2018,"65,016"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM HILL DRIVE,2019,"82,680"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2010,"60,886"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2011,"60,204"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2012,"77,434"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2013,"69,567"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2014,"89,890"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2015,"84,565"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2016,"124,190"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2017,"82,797"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2018,"87,473"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT CHEATHAM RD PICNIC AREA,2019,"71,833"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2010,"10,092"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2011,"10,542"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2012,"10,534"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2013,"9,245"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2014,"9,008"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2015,"10,192"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2016,"8,354"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2017,"31,429"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2018,"27,211"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT MOUNTAIN ROAD,2019,"81,233"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT VC PARKING LOT,2010,"329,036"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT VC PARKING LOT,2011,"369,721"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT VC PARKING LOT,2012,"379,623"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT VC PARKING LOT,2013,"348,943"
Kennesaw Mountain NBP,KEMO,National Battlefield Park,Southeast ,TRAFFIC COUNT AT VC PARKING LOT,2014,"347,694"
