,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
160,0,0.02314344448784836,0.23505698514771678,0.081,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
161,0,0.022058605457538964,0.23505698514771678,0.0848,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,1,0.025260162236501262,0.23505698514771678,0.135,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,1,0.028145440032403237,0.23505698514771678,0.111,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,0,0.021093527346021778,0.23505698514771678,0.3212,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,1,0.02576385011017157,0.23505698514771678,0.2266,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,0,0.025598331481840826,0.23505698514771678,0.17739999999999997,-1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167,1,0.025696696434598817,0.23505698514771678,0.1728,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,1,0.02629161727234904,0.23505698514771678,0.115,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
169,0,0.02555243254480372,0.23505698514771678,0.3886,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170,0,0.02062309854826605,0.23505698514771678,0.5436,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,1,0.022381239678035198,0.23505698514771678,0.1602,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
172,0,0.02217991987881551,0.23505698514771678,0.151,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173,1,0.02695658694939282,0.23505698514771678,0.3448,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
174,1,0.02741861271098329,0.23505698514771678,0.4218,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175,1,0.031089539081462,0.23505698514771678,0.3332,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176,0,0.031076475537843744,0.23505698514771678,0.18280000000000002,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
177,1,0.03275291655968684,0.23505698514771678,0.27,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178,0,0.027815250140733203,0.23505698514771678,0.24359999999999998,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,1,0.041042123361090185,0.23505698514771678,0.1524,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
180,0,0.03630302280513401,0.23505698514771678,0.2242,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
181,0,0.03595150756117905,0.23505698514771678,0.46020000000000005,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
182,1,0.03964665444766349,0.23505698514771678,0.4988,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,1,0.04011595342543061,0.23505698514771678,0.32380000000000003,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
184,1,0.0175172233995888,0.050748850269539736,0.0336,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185,1,0.02157264163493991,0.050748850269539736,0.3034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
