,Code_Year,Traffic Count,Traffic Count Scaled,trf_annual_chg,trf_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Traffic Trend Cat,Traffic Trend Bins,Traffic Trend Chg,Traffic Trend UpDn,Traffic Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
5664,SCBL-2012,40471.0,0.0011584405205439928,-1680.0,-0.039856705653483905,National Monument,3004.73,Northern Rockies and Plains,0.49,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Large,10,2,2,1,4,0,1
5665,SCBL-2013,36084.0,0.001032867182508696,-4387.0,-0.10839860640952781,National Monument,3004.73,Northern Rockies and Plains,0.1804,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,10,2,0,1,4,2,1
5666,SCBL-2014,39547.0,0.0011319919761299023,3463.0,0.09597051324686842,National Monument,3004.73,Northern Rockies and Plains,0.12960000000000002,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,10,2,2,1,4,2,1
5667,SCBL-2015,42807.0,0.0012253061046904375,3260.0,0.08243356006776746,National Monument,3004.73,Northern Rockies and Plains,0.41600000000000004,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Large,10,2,2,0,4,0,1
5668,SCBL-2016,42513.0,0.0012168906587404996,-294.0,-0.006868035601653935,National Monument,3004.73,Northern Rockies and Plains,0.445,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Large,10,2,2,0,3,0,1
5669,SCBL-2017,49444.0,0.0014152833658119931,6931.0,0.16303248418130925,National Monument,3004.73,Northern Rockies and Plains,0.1528,-0.7,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,10,2,1,1,4,2,1
5670,SCBL-2018,46579.0,0.0013332757037488236,-2865.0,-0.05794434107272874,National Monument,3004.73,Northern Rockies and Plains,0.1646,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,10,2,2,1,0,2,1
5671,SCBL-2019,53959.0,0.0015445205714717527,7380.0,0.15844049893728934,National Monument,3004.73,Northern Rockies and Plains,0.4546,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Extreme,Large,10,2,1,0,4,0,1
5672,SCBL-2020,58296.0,0.0016686627112162437,4337.0,0.08037584091625123,National Monument,3004.73,Northern Rockies and Plains,0.1184,0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,10,2,2,2,1,2,1
5673,SCBL-2021,62302.0,0.0017833303182756006,4006.0,0.06871826540414437,National Monument,3004.73,Northern Rockies and Plains,0.3624,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Increased,Large,10,2,2,1,0,1,1
5674,SCBL-2022,56602.0,0.0016201737131237449,-5700.0,-0.09148983981252608,National Monument,3004.73,Northern Rockies and Plains,0.16899999999999998,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,10,2,2,1,0,2,1
5675,SCBL-2023,55940.0,0.0016012246477534768,-662.0,-0.01169569979859369,National Monument,3004.73,Northern Rockies and Plains,0.2036,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Large,10,2,2,1,4,1,1
5676,SCBL-2024,58612.0,0.0016777078844141362,2672.0,0.047765462996067216,National Monument,3004.73,Northern Rockies and Plains,0.4428,1.2,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Large,10,2,2,0,0,0,1
5677,SCBL-2025,58220.0,0.001666487289814219,-392.0,-0.006688050228622125,National Monument,3004.73,Northern Rockies and Plains,0.3396,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Large,10,2,2,1,0,1,1
5678,SEKI-1993,644241.0,0.018440732361339786,52965.0,0.089577456213342,National Parks,461901.37,West,0.0814,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,15,9,2,0,4,2,0
5679,SEKI-1993,644241.0,0.018440732361339786,52965.0,0.089577456213342,National Parks,404062.63,West,0.0814,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,15,9,2,0,4,2,0
5680,SEKI-1994,631752.0,0.018083247652262324,-12489.0,-0.019385602592818525,National Parks,461901.37,West,0.001,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5681,SEKI-1994,631752.0,0.018083247652262324,-12489.0,-0.019385602592818525,National Parks,404062.63,West,0.001,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5682,SEKI-1995,604626.0,0.017306793955534385,-27126.0,-0.042937735060593396,National Parks,461901.37,West,0.3274,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Increased,Gargantuan,15,9,2,0,0,1,0
5683,SEKI-1995,604626.0,0.017306793955534385,-27126.0,-0.042937735060593396,National Parks,404062.63,West,0.3274,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Increased,Gargantuan,15,9,2,0,0,1,0
5684,SEKI-1996,550602.0,0.015760412826284587,-54024.0,-0.0893511029959016,National Parks,461901.37,West,0.6344,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5685,SEKI-1996,550602.0,0.015760412826284587,-54024.0,-0.0893511029959016,National Parks,404062.63,West,0.6344,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5686,SEKI-1997,620620.0,0.01776460566479733,70018.0,0.12716626528781225,National Parks,461901.37,West,0.295,-0.2,Increase,1,1,1,0,Neutral,Neutral,Neutral,Increased,Gargantuan,15,9,1,2,1,1,0
5687,SEKI-1997,620620.0,0.01776460566479733,70018.0,0.12716626528781225,National Parks,404062.63,West,0.295,-0.2,Increase,1,1,1,0,Neutral,Neutral,Neutral,Increased,Gargantuan,15,9,1,2,1,1,0
5688,SEKI-1998,554290.0,0.01586597801221442,-66330.0,-0.10687699397376817,National Parks,461901.37,West,0.4722,2.2,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Gargantuan,15,9,0,0,3,0,0
5689,SEKI-1998,554290.0,0.01586597801221442,-66330.0,-0.10687699397376817,National Parks,404062.63,West,0.4722,2.2,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Gargantuan,15,9,0,0,3,0,0
5690,SEKI-1999,558983.0,0.016000310283789447,4693.0,0.00846668711324397,National Parks,461901.37,West,0.0006,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5691,SEKI-1999,558983.0,0.016000310283789447,4693.0,0.00846668711324397,National Parks,404062.63,West,0.0006,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5692,SEKI-2000,599697.0,0.017165706428026756,40714.0,0.07283584652842752,National Parks,461901.37,West,0.045599999999999995,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5693,SEKI-2000,599697.0,0.017165706428026756,40714.0,0.07283584652842752,National Parks,404062.63,West,0.045599999999999995,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5694,SEKI-2001,574727.0,0.01645096600159836,-24970.0,-0.04163769370198617,National Parks,461901.37,West,0.0748,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5695,SEKI-2001,574727.0,0.01645096600159836,-24970.0,-0.04163769370198617,National Parks,404062.63,West,0.0748,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5696,SEKI-2002,576168.0,0.016492213136339383,1441.0,0.002507277368211342,National Parks,461901.37,West,0.16879999999999998,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5697,SEKI-2002,576168.0,0.016492213136339383,1441.0,0.002507277368211342,National Parks,404062.63,West,0.16879999999999998,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5698,SEKI-2003,612049.0,0.01751926965378741,35881.0,0.06227523916635426,National Parks,461901.37,West,0.2738,0.9,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5699,SEKI-2003,612049.0,0.01751926965378741,35881.0,0.06227523916635426,National Parks,404062.63,West,0.2738,0.9,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5700,SEKI-2004,611324.0,0.017498517278570724,-725.0,-0.0011845456817999866,National Parks,461901.37,West,0.1116,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5701,SEKI-2004,611324.0,0.017498517278570724,-725.0,-0.0011845456817999866,National Parks,404062.63,West,0.1116,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,15,9,2,2,1,2,0
5702,SEKI-2005,599759.0,0.017167481113907354,-11565.0,-0.018917955126904883,National Parks,461901.37,West,0.3014,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5703,SEKI-2005,599759.0,0.017167481113907354,-11565.0,-0.018917955126904883,National Parks,404062.63,West,0.3014,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5704,SEKI-2006,578948.0,0.016571787761308184,-20811.0,-0.03469893740652495,National Parks,461901.37,West,0.1636,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5705,SEKI-2006,578948.0,0.016571787761308184,-20811.0,-0.03469893740652495,National Parks,404062.63,West,0.1636,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5706,SEKI-2007,594463.0,0.01701588859094521,15515.0,0.026798607128792222,National Parks,461901.37,West,0.2982,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5707,SEKI-2007,594463.0,0.01701588859094521,15515.0,0.026798607128792222,National Parks,404062.63,West,0.2982,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,15,9,2,0,4,1,0
5708,SEKI-2008,574649.0,0.016448733332264705,-19814.0,-0.033330922193643676,National Parks,461901.37,West,0.16760000000000003,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5709,SEKI-2008,574649.0,0.016448733332264705,-19814.0,-0.033330922193643676,National Parks,404062.63,West,0.16760000000000003,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,15,9,2,1,2,2,0
5710,SEKI-2009,594972.0,0.01703045818954561,20323.0,0.03536593642379957,National Parks,461901.37,West,0.005600000000000001,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5711,SEKI-2009,594972.0,0.01703045818954561,20323.0,0.03536593642379957,National Parks,404062.63,West,0.005600000000000001,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,2,1,4,2,0
5712,SEKI-2010,616852.0,0.017656750561602208,21880.0,0.0367748398243951,National Parks,461901.37,West,0.17579999999999998,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Gargantuan,15,9,2,0,2,2,0
5713,SEKI-2010,616852.0,0.017656750561602208,21880.0,0.0367748398243951,National Parks,404062.63,West,0.17579999999999998,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Gargantuan,15,9,2,0,2,2,0
5714,SEKI-2011,579937.0,0.01660009686350032,-36915.0,-0.059844176560990316,National Parks,461901.37,West,0.0572,-1.4,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,15,9,2,1,0,2,0
5715,SEKI-2011,579937.0,0.01660009686350032,-36915.0,-0.059844176560990316,National Parks,404062.63,West,0.0572,-1.4,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,15,9,2,1,0,2,0
5716,SEKI-2012,593395.0,0.016985318195453597,13458.0,0.023205968924210733,National Parks,461901.37,West,0.37799999999999995,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,15,9,2,1,4,1,0
5717,SEKI-2012,593395.0,0.016985318195453597,13458.0,0.023205968924210733,National Parks,404062.63,West,0.37799999999999995,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,15,9,2,1,4,1,0
5718,SEKI-2013,578125.0,0.016548230237441522,-15270.0,-0.025733280529832574,National Parks,461901.37,West,0.3486,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,15,9,2,1,4,1,0
5719,SEKI-2013,578125.0,0.016548230237441522,-15270.0,-0.025733280529832574,National Parks,404062.63,West,0.3486,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,15,9,2,1,4,1,0
5720,SEKI-2014,592254.0,0.01695265825045741,14129.0,0.024439351351351352,National Parks,461901.37,West,0.6265999999999999,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5721,SEKI-2014,592254.0,0.01695265825045741,14129.0,0.024439351351351352,National Parks,404062.63,West,0.6265999999999999,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5722,SEKI-2015,607915.0,0.017400938179103587,15661.0,0.026443046395634304,National Parks,461901.37,West,0.6437999999999999,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,15,9,2,0,4,0,0
5723,SEKI-2015,607915.0,0.017400938179103587,15661.0,0.026443046395634304,National Parks,404062.63,West,0.6437999999999999,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,15,9,2,0,4,0,0
5724,SEKI-2016,728445.0,0.02085098477891994,120530.0,0.19826784994612734,National Parks,461901.37,West,0.33020000000000005,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Gargantuan,15,9,1,0,3,1,0
5725,SEKI-2016,728445.0,0.02085098477891994,120530.0,0.19826784994612734,National Parks,404062.63,West,0.33020000000000005,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Gargantuan,15,9,1,0,3,1,0
5726,SEKI-2017,709272.0,0.020302177482327564,-19173.0,-0.026320449725099355,National Parks,461901.37,West,0.5094,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5727,SEKI-2017,709272.0,0.020302177482327564,-19173.0,-0.026320449725099355,National Parks,404062.63,West,0.5094,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,15,9,2,1,4,0,0
5728,SEKI-2018,736118.0,0.021070616468626988,26846.0,0.037850077262319676,National Parks,461901.37,West,0.252,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Increased,Gargantuan,15,9,2,1,0,1,0
5729,SEKI-2018,736118.0,0.021070616468626988,26846.0,0.037850077262319676,National Parks,404062.63,West,0.252,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Increased,Gargantuan,15,9,2,1,0,1,0
5730,SEKI-2019,708410.0,0.02027750362379407,-27708.0,-0.037640704343597085,National Parks,461901.37,West,0.15539999999999998,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,15,9,2,0,4,2,0
5731,SEKI-2019,708410.0,0.02027750362379407,-27708.0,-0.037640704343597085,National Parks,404062.63,West,0.15539999999999998,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,15,9,2,0,4,2,0
5732,SEKI-2020,455788.0,0.013046460131395453,-252622.0,-0.35660422636608746,National Parks,461901.37,West,0.42200000000000004,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Gargantuan,15,9,0,2,1,0,0
5733,SEKI-2020,455788.0,0.013046460131395453,-252622.0,-0.35660422636608746,National Parks,404062.63,West,0.42200000000000004,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Gargantuan,15,9,0,2,1,0,0
5734,SEKI-2021,618700.0,0.01770964765043039,162912.0,0.3574293311802856,National Parks,461901.37,West,0.7173999999999999,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,1,1,0,0,0
5735,SEKI-2021,618700.0,0.01770964765043039,162912.0,0.3574293311802856,National Parks,404062.63,West,0.7173999999999999,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,1,1,0,0,0
5736,SEKI-2022,673016.0,0.019264386977698496,54316.0,0.08779052852755778,National Parks,461901.37,West,0.4266,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,2,1,0,0,0
5737,SEKI-2022,673016.0,0.019264386977698496,54316.0,0.08779052852755778,National Parks,404062.63,West,0.4266,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,2,1,0,0,0
5738,SEKI-2023,588563.0,0.01684700719263013,-84453.0,-0.1254843867010591,National Parks,461901.37,West,0.1744,-0.8,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,0,1,4,2,0
5739,SEKI-2023,588563.0,0.01684700719263013,-84453.0,-0.1254843867010591,National Parks,404062.63,West,0.1744,-0.8,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,15,9,0,1,4,2,0
5740,SEKI-2024,706737.0,0.020229615728983713,118174.0,0.20078394326520696,National Parks,461901.37,West,0.332,1.2,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Increased,Gargantuan,15,9,1,0,0,1,0
5741,SEKI-2024,706737.0,0.020229615728983713,118174.0,0.20078394326520696,National Parks,404062.63,West,0.332,1.2,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Increased,Gargantuan,15,9,1,0,0,1,0
5742,SEKI-2025,753202.0,0.021559628300629498,46465.0,0.06574581492125076,National Parks,461901.37,West,0.501,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,2,1,0,0,0
5743,SEKI-2025,753202.0,0.021559628300629498,46465.0,0.06574581492125076,National Parks,404062.63,West,0.501,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,15,9,2,1,0,0,0
5744,SHEN-1996,581773.0,0.016652650464738707,-55892.0,-0.08765103933883779,National Park,200454.01,Southeast,0.1568,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,13,6,2,1,4,2,0
5745,SHEN-1997,578645.0,0.016563114699665902,-3128.0,-0.00537666753183802,National Park,200454.01,Southeast,0.0676,-0.2,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,13,6,2,2,1,2,0
5746,SHEN-1998,544096.0,0.015574185304684941,-34549.0,-0.05970672865055431,National Park,200454.01,Southeast,0.4384,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Gargantuan,13,6,2,0,3,0,0
5747,SHEN-1999,505354.0,0.014465235621037012,-38742.0,-0.07120434629183085,National Park,200454.01,Southeast,0.201,-1.5,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Gargantuan,13,6,2,1,2,1,0
5748,SHEN-2000,533649.0,0.015275150733803988,28295.0,0.05599045421625237,National Park,200454.01,Southeast,0.1998,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,13,6,2,1,2,2,0
5749,SHEN-2001,570078.0,0.016317893184519244,36429.0,0.0682639712620093,National Park,200454.01,Southeast,0.133,-0.6,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,13,6,2,1,4,2,0
5750,SHEN-2002,534785.0,0.015307667558971094,-35293.0,-0.06190907209188918,National Park,200454.01,Southeast,0.1782,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,13,6,2,2,1,2,0
5751,SHEN-2003,473889.0,0.013564582536632952,-60896.0,-0.11387005993062632,National Park,200454.01,Southeast,0.2336,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,13,6,0,0,4,1,0
5752,SHEN-2004,525091.0,0.015030186834349675,51202.0,0.10804639905125461,National Park,200454.01,Southeast,0.1168,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,13,6,1,2,1,2,0
5753,SHEN-2005,455487.0,0.013037844317684802,-69604.0,-0.13255607123336716,National Park,200454.01,Southeast,0.0492,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,13,6,0,0,4,2,0
5754,SHEN-2006,449040.0,0.012853305610068309,-6447.0,-0.014154081236127486,National Park,200454.01,Southeast,0.20559999999999998,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,13,6,2,1,4,1,0
5755,SHEN-2007,459912.0,0.01316450536642111,10872.0,0.0242116515232496,National Park,200454.01,Southeast,0.4142,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,13,6,2,0,4,0,0
5756,SHEN-2008,448202.0,0.012829318726714403,-11710.0,-0.025461392614239246,National Park,200454.01,Southeast,0.0894,-1.6,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,13,6,2,1,2,2,0
5757,SHEN-2009,466452.0,0.013351706102858504,18250.0,0.04071824757586981,National Park,200454.01,Southeast,0.1226,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,13,6,2,1,4,2,0
5758,SHEN-2010,515629.0,0.014759346869797595,49177.0,0.10542778249423305,National Park,200454.01,Southeast,0.16519999999999999,1.5,Increase,1,1,1,0,El Niño,Strong,Strong El Niño,Nominal,Gargantuan,13,6,1,0,2,2,0
5759,SHEN-2011,501400.0,0.014352056460200093,-14229.0,-0.027595422290057386,National Park,200454.01,Southeast,0.2632,-1.4,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Gargantuan,13,6,2,1,0,1,0
5760,SHEN-2012,503116.0,0.014401175185540547,1716.0,0.003422417231751097,National Park,200454.01,Southeast,0.3148,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,13,6,2,1,4,1,0
5761,SHEN-2013,471067.0,0.013483805705099874,-32049.0,-0.06370101527281978,National Park,200454.01,Southeast,0.3456,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,13,6,2,1,4,1,0
5762,SHEN-2014,517160.0,0.014803170161462067,46093.0,0.09784807681285253,National Park,200454.01,Southeast,0.1352,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,13,6,2,1,4,2,0
5763,SHEN-2015,546895.0,0.015654303785004247,29735.0,0.05749671281614974,National Park,200454.01,Southeast,0.327,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,13,6,2,0,4,1,0
5764,SHEN-2016,598875.0,0.01714217752812591,51980.0,0.09504566690132475,National Park,200454.01,Southeast,0.41659999999999997,2.2,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Gargantuan,13,6,2,0,3,0,0
5765,SHEN-2017,610768.0,0.017482602353576966,11893.0,0.01985890210811939,National Park,200454.01,Southeast,0.4192,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,13,6,2,1,4,0,0
5766,SHEN-2018,532291.0,0.015236279388225703,-78477.0,-0.12848904985198964,National Park,200454.01,Southeast,0.46740000000000004,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,13,6,0,1,0,0,0
5767,SHEN-2019,598553.0,0.01713296061113312,66262.0,0.12448453947183026,National Park,200454.01,Southeast,0.43560000000000004,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,13,6,1,0,4,0,0
5768,SHEN-2020,695071.0,0.019895688543772914,96518.0,0.1612522199370816,National Park,200454.01,Southeast,0.5197999999999999,0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Extreme,Gargantuan,13,6,1,2,1,0,0
5769,SHEN-2021,620842.0,0.017770960185208507,-74229.0,-0.10679340671672391,National Park,200454.01,Southeast,0.2394,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Gargantuan,13,6,0,1,0,1,0
5770,SHEN-2022,554625.0,0.015875567040762817,-66217.0,-0.10665676613373451,National Park,200454.01,Southeast,0.1716,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,13,6,0,1,0,2,0
5771,SHEN-2023,609275.0,0.017439866772613506,54650.0,0.098535046202389,National Park,200454.01,Southeast,0.36060000000000003,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,13,6,2,1,4,1,0
5772,SHEN-2024,675455.0,0.019334200830324,66180.0,0.10862090189159247,National Park,200454.01,Southeast,0.5506,1.2,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Gargantuan,13,6,1,0,0,0,0
5773,SHEN-2025,655915.0,0.01877488853827711,-19540.0,-0.028928648096468307,National Park,200454.01,Southeast,0.1476,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,13,6,2,1,0,2,0
5774,SHIL-1993,191129.0,0.005470869962468256,23519.0,0.14031978998866415,National Military Park,9319.16,Multiple,0.002152,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,9,0,1,0,4,2,1
5775,SHIL-1994,189357.0,0.0054201482950421,-1772.0,-0.009271225193455728,National Military Park,9319.16,Multiple,0.00099,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,9,0,2,2,1,2,1
5776,SHIL-1995,167485.0,0.0047940849147120315,-21872.0,-0.11550668842451031,National Military Park,9319.16,Multiple,0.001562,1.3,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Large,9,0,0,0,0,2,1
