,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
73,0,0.0006205412775200709,0.0019614997110837993,0.22399999999999998,2.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,0.000572625835207904,0.0019614997110837993,0.2568,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,1,0.0006156408345563266,0.0019614997110837993,0.0712,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,0,0.0005025676506151145,0.0019614997110837993,0.10859999999999999,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,1,0.0005945870796009805,0.0019614997110837993,0.14300000000000002,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,1,0.0006103773958174901,0.0019614997110837993,0.1998,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,0,0.000597672543689264,0.0019614997110837993,0.3478,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,0,0.0005530240633529267,0.0019614997110837993,0.24739999999999998,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,1,0.0005682698859067979,0.0019614997110837993,0.15560000000000002,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,0,0.0004457588118131893,0.0019614997110837993,0.13140000000000002,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,0,0.00038568301103543456,0.0019614997110837993,0.081,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,0,0.0003286926743459633,0.0019614997110837993,0.0848,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,1,0.0003651737497427267,0.0019614997110837993,0.135,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,1,0.0005297923337470275,0.0019614997110837993,0.111,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,0,0.00034157902436173545,0.0019614997110837993,0.3212,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,1,0.0007310734910356379,0.0019614997110837993,0.2266,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,0,0.0004169006476933615,0.0019614997110837993,0.17739999999999997,-1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,1,0.0005296108358594815,0.0019614997110837993,0.1728,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,1,0.0007895158108254778,0.0019614997110837993,0.115,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,0,0.0005833342105731231,0.0019614997110837993,0.3886,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,1,0.0006140073535684118,0.0019614997110837993,0.5436,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,0,0.00028222921513416504,0.0019614997110837993,0.1602,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,1,0.00081909996649549,0.0019614997110837993,0.151,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,1,0.0017227779485874564,0.0019614997110837993,0.3448,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,0,0.001479752277163246,0.0019614997110837993,0.4218,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,0,0.0012002455303422724,0.0019614997110837993,0.3332,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,1,0.001345806836154234,0.0019614997110837993,0.18280000000000002,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,1,0.0016057118111202303,0.0019614997110837993,0.27,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,0,0.0007748144819342448,0.0019614997110837993,0.24359999999999998,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102,1,0.0017289488767640233,0.0019614997110837993,0.1524,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,0,0.0013648641143465731,0.0019614997110837993,0.2242,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,0,0.0010900763126017977,0.0019614997110837993,0.46020000000000005,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,1,0.0015532589216194113,0.0019614997110837993,0.4988,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,0,0.0014617839862961835,0.0019614997110837993,0.32380000000000003,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107,0,0.01031706591966976,0.000455547173175986,0.12240000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108,1,0.01177957589751613,0.000455547173175986,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,0,0.011049228398030676,0.000455547173175986,0.15839999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,1,0.011197149176380736,0.000455547173175986,0.3452,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111,0,0.010598387645366195,0.000455547173175986,0.2488,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,0,0.010560817582644155,0.000455547173175986,0.207,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,1,0.011347066431493804,0.000455547173175986,0.2116,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,1,0.011880670220879299,0.000455547173175986,0.198,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,1,0.014432349021889734,0.000455547173175986,0.0864,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,1,0.015767447482678748,0.000455547173175986,0.2018,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,0,0.014526546425526154,0.000455547173175986,0.1378,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,1,0.016193241526861867,0.000455547173175986,0.0834,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,1,0.01704156265325228,0.000455547173175986,0.2144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,0,0.015021491164864332,0.000455547173175986,0.1864,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,0,0.014646698027081663,0.000455547173175986,0.0834,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,0,0.01315841534920375,0.000455547173175986,0.107,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,0,0.011970693173102159,0.000455547173175986,0.1882,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,0,0.011249057572218916,0.000455547173175986,0.1804,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125,1,0.011481374868277909,0.000455547173175986,0.19940000000000002,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,0,0.010584593805912692,0.000455547173175986,0.1524,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,0,0.009462573865102785,0.000455547173175986,0.195,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,0,0.008430758374403281,0.000455547173175986,0.1244,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,1,0.008603181367572063,0.000455547173175986,0.265,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,0,0.007712389735495868,0.000455547173175986,0.491,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,1,0.008244178546005903,0.000455547173175986,0.057999999999999996,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,0,0.007994981946405126,0.000455547173175986,0.1444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,0,0.007401302356241876,0.000455547173175986,0.0706,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,0,0.007176063477797182,0.000455547173175986,0.2086,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,0,0.007025601729021476,0.000455547173175986,0.099,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,0,0.0069393902324370845,0.000455547173175986,0.0766,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,0,0.0067947364160628534,0.000455547173175986,0.0724,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,1,0.007460652165469446,0.000455547173175986,0.1866,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139,1,0.00812094148036211,0.000455547173175986,0.5770000000000001,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,0,0.00749804073030394,0.000455547173175986,0.1202,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,1,0.00811676702894855,0.000455547173175986,0.35200000000000004,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,1,0.009649335191387708,0.000455547173175986,0.3858,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143,1,0.010470976128308843,0.000455547173175986,0.3322,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,0,0.009575102555381357,0.000455547173175986,0.45439999999999997,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,1,0.009970223456569189,0.000455547173175986,0.4104,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,1,0.011575390774026782,0.000455547173175986,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,0,0.005485410655305383,0.000455547173175986,0.40659999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148,1,0.010241381300563042,0.000455547173175986,0.5376,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
149,0,0.009146767540772593,0.000455547173175986,0.132,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,0,0.008630950544366614,0.000455547173175986,0.13019999999999998,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
