,Visitors Scaled,Area Scaled,cei_pct_area,RONI
3251,0.05143173613506094,0.14810017894304733,0.1186,-1.4
948,0.3358934348137647,0.3525571709767436,0.35200000000000004,-0.5
3715,0.01583026092910182,0.0640255996483016,0.1348,0.3
2928,0.05017947190519002,0.06495476972097802,0.15839999999999999,0.1
1726,0.10132903549809667,0.23329471131103105,0.17579999999999998,1.5
2575,0.0014331060417971256,0.14810017894304733,0.3826,2.3
2697,0.0013194885191929583,0.01817263385297442,0.07780000000000001,0.6
3579,0.08682624244185734,0.13551952962217376,0.252,-1.1
1938,0.0031384987008482405,0.01817263385297442,0.3826,2.3
3317,0.07686504328481604,0.14810017894304733,0.0654,0.6
3851,0.2220382263294945,0.651275385649692,0.0017399999999999998,2.3
381,0.04312431098634133,0.07097355882163141,0.1864,0.5
1986,0.0024220516005736097,0.01817263385297442,0.2582,-0.2
3151,0.019326700725090223,0.01817263385297442,0.0132,-1.7
3061,0.2906346820276992,0.07801892218460295,0.13019999999999998,-0.8
1750,0.05868313266318061,0.13551952962217376,0.4886,0.1
3223,0.017888792948341524,0.01817263385297442,0.0292,-1.6
2774,0.001685197126754787,0.0344957910220529,0.3104,-0.5
2125,0.0026349520546765084,0.14810017894304733,0.0546,-0.6
1399,0.09463372224561892,0.001629559564742136,0.111,0.6
371,0.02342498150625906,0.07097355882163141,0.3452,2.5
435,0.032173107064284216,0.013721040286368726,0.1244,-0.6
3956,0.18265411380168325,0.04320025295339059,0.1444,0.6
2413,0.08927406806092103,0.0693531795848928,0.3104,-0.5
1363,0.011971501985517403,0.025339671035899382,0.3448,0.5
3627,0.10402111407594707,0.0588121943567271,0.4384,2.2
3907,0.23739403347713117,0.2234928701139527,0.16879999999999998,-0.1
3645,0.10149603701516247,0.0588121943567271,0.41659999999999997,2.2
1934,0.004100964103641777,0.0344957910220529,0.0684,0.6
1404,0.09263161061206021,0.001629559564742136,0.115,1.5
1307,0.6491152662124225,0.1532774086372158,0.0492,0.6
1456,0.11991789315687805,0.004704532287446837,0.385,2.2
3571,0.08859822386648691,0.13551952962217376,0.33020000000000005,2.2
593,0.04210697870035112,0.009566787832424364,0.11199999999999999,0.0
2276,0.03305373113165312,0.03127268025485283,0.6437999999999999,0.5
68,0.054349425641886044,0.022497225547324244,0.265,-0.1
1302,0.7185522373684007,0.1532774086372158,0.1998,-1.7
3563,0.07337735959373932,0.13551952962217376,0.6265999999999999,-0.5
324,0.006855112167116194,0.09904949864744195,0.15839999999999999,0.1
779,0.08341990578996025,0.41091115870335804,0.1168,0.3
373,0.0226319184880071,0.07097355882163141,0.207,-0.8
2018,0.0030044738046998815,0.0344957910220529,0.1902,-0.6
1115,0.2465232614400629,0.006976116286736587,0.1646,-1.1
1738,0.21595760576456755,0.23329471131103105,0.4266,-1.2
1961,0.002721665738802001,0.0344957910220529,0.14,0.3
3395,0.04742723041294638,0.02722697219682359,0.1882,-0.9
3463,0.07456953152296628,0.13551952962217376,0.0154,-1.7
2290,0.10581491514910658,0.021136679812765315,0.0882,2.5
638,0.04364918298479799,1.0,0.1016,0.6
470,0.010174240838642781,0.07321993726071716,0.1656,0.2
811,0.04959337778610078,0.41091115870335804,0.5197999999999999,0.1
3163,0.02734277354424813,0.01817263385297442,0.13,-0.1
1546,0.05624159166780355,0.09096544967859242,0.3432,0.7
3112,0.02214200029544793,0.01817263385297442,0.493,-0.9
2858,0.0028493353975144525,0.0344957910220529,0.15,-0.8
2516,0.044432571919397514,0.0344957910220529,0.37920000000000004,-0.8
1051,0.18448752918819328,0.006976116286736587,0.128,-0.1
306,0.09077340979955016,0.010513831525489882,0.0724,1.5
828,0.16319875482539056,5.6575348319585556e-05,0.12480000000000001,-0.3
1589,0.09750579527040405,0.006976116286736587,0.316,-1.5
1531,0.07423602278507971,0.006976116286736587,0.14279999999999998,-0.5
1396,0.10169982829560723,0.001629559564742136,0.081,-0.1
1761,0.06618358388503856,0.118549935358491,0.1202,-0.5
3201,0.018714197063767323,0.0344957910220529,0.21960000000000002,-0.9
379,0.04364325142985781,0.07097355882163141,0.0834,0.6
926,0.29682807275023887,0.3525571709767436,0.2144,2.3
3054,0.31900361457659854,0.07801892218460295,0.3322,2.2
691,0.0011520633196314414,0.018983011244112096,0.0236,1.6
1040,0.1829336736351139,0.09096544967859242,0.08439999999999999,-1.7
1033,0.19468634361158824,0.006976116286736587,0.3398,2.2
2085,0.001775159043347521,0.01817263385297442,0.0292,-1.6
1243,0.018264952390797954,0.031492119140237196,0.0706,-0.9
2830,0.0021809056467555665,0.14810017894304733,0.22899999999999998,0.1
3248,0.05143173613506094,0.14810017894304733,0.1186,-1.4
3291,0.06393495965271594,0.0344957910220529,0.27940000000000004,2.2
3415,0.05793335587324211,0.02722697219682359,0.3322,2.2
529,0.008683372749928185,0.00783147405774708,0.1226,-0.9
1005,0.11480044413223751,0.006976116286736587,0.1018,0.6
3635,0.07599098629613091,0.0588121943567271,0.20559999999999998,-0.9
2666,0.0014610690865151182,0.0344957910220529,0.13,-0.1
1486,0.0014896676549767016,0.1677603868083821,0.12960000000000002,-1.7
1360,0.011253007086513424,0.025339671035899382,0.5436,-0.8
3283,0.05455469981106585,0.01817263385297442,0.7186,0.5
3243,0.04821054873379661,0.0344957910220529,0.1528,1.5
3048,0.20872160303379264,0.07801892218460295,0.0724,1.5
887,0.11895620450532668,0.2972461671213726,0.316,-1.5
3876,0.29068319367346,0.651275385649692,0.003408,-0.7
517,0.004993521894640331,0.00783147405774708,0.0676,-0.2
3810,0.0587529696612263,0.009966872922827929,0.11939999999999999,-0.2
3460,0.07281188468944215,0.118549935358491,0.008199999999999999,0.7
1951,0.00333092116765766,0.14810017894304733,0.1592,0.5
3352,0.0622698168307589,0.01817263385297442,0.15,-0.8
2777,0.001685197126754787,0.0344957910220529,0.3104,-0.5
