,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_West
957,0,0.014512777078757392,0.04628213210821258,0.3478,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
958,0,0.014267883020557898,0.04628213210821258,0.24739999999999998,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
959,0,0.012703645591562278,0.04628213210821258,0.15560000000000002,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
960,0,0.01189699073573723,0.04628213210821258,0.13140000000000002,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
961,0,0.011121648669796466,0.04628213210821258,0.081,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
962,0,0.00997090364154894,0.04628213210821258,0.0848,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
963,0,0.00943239375880015,0.04628213210821258,0.135,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
964,0,0.008871801348856843,0.04628213210821258,0.111,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
965,1,0.009205960225980199,0.04628213210821258,0.3212,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
966,1,0.010026869411528692,0.04628213210821258,0.2266,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
967,1,0.010889840553638166,0.04628213210821258,0.17739999999999997,-1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
968,1,0.011475670137518061,0.04628213210821258,0.1728,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
969,1,0.013165392403587278,0.04628213210821258,0.115,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
970,0,0.011690419793515518,0.04628213210821258,0.3886,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
971,1,0.012944683970410348,0.04628213210821258,0.5436,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
972,0,0.009623892499920841,0.04628213210821258,0.1602,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
973,1,0.010331701757827584,0.04628213210821258,0.151,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
974,1,0.014602392413985928,0.04628213210821258,0.3448,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
975,1,0.01639282969826505,0.04628213210821258,0.4218,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
976,1,0.017072363974261356,0.04628213210821258,0.3332,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
977,0,0.014195793500563105,0.04628213210821258,0.18280000000000002,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
978,0,0.013082670555684014,0.04628213210821258,0.27,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
979,0,0.008800529700239625,0.04628213210821258,0.24359999999999998,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
980,1,0.015646346808075848,0.04628213210821258,0.1524,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
981,0,0.010210072600105412,0.04628213210821258,0.2242,-1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
982,1,0.01388266560172024,0.04628213210821258,0.46020000000000005,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
983,1,0.013936294596335492,0.04628213210821258,0.4988,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
984,0,0.004493151670858647,0.04628213210821258,0.32380000000000003,-1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
985,0,0.010468636794187225,0.003345387643590922,0.003408,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0,0.008125318458667643,0.003345387643590922,0.002828,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,1,0.009331912418126694,0.003345387643590922,0.002884,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0,0.0013310272476186214,0.003345387643590922,0.0032299999999999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,1,0.0030451688162468514,0.003345387643590922,0.003814,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,1,0.0031856090156532403,0.003345387643590922,0.0017579999999999998,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,1,0.007022009970319448,0.003345387643590922,0.00308,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,1,0.008727038115026132,0.003345387643590922,0.0045899999999999995,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0,0.0065885381402048864,0.003345387643590922,0.003166,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,1,0.005253538374466616,0.018935995352205037,0.365,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,1,0.005408349742364674,0.018935995352205037,0.1158,-1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0,0.0030787015427274117,0.018935995352205037,0.21960000000000002,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,1,0.003731830257104878,0.018935995352205037,0.155,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,1,0.003860002385847647,0.018935995352205037,0.3132,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0,0.0034122762260096417,0.018935995352205037,0.2168,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0,0.0033485990973270443,0.018935995352205037,0.2868,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,0,0.002627002864769758,0.018935995352205037,0.637,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,1,0.0037597547227106406,0.018935995352205037,0.10679999999999999,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1,0.00433717191527834,0.018935995352205037,0.2352,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0,0.003637074016074444,0.018935995352205037,0.1592,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,1,0.00364642111753244,0.018935995352205037,0.33880000000000005,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0,0.00339404937816655,0.018935995352205037,0.6314,-1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,1,0.0037859266067930292,0.018935995352205037,0.47479999999999994,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,1,0.003985604061689467,0.018935995352205037,0.1646,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,1,0.004566760094840365,0.018935995352205037,0.1074,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0,0.0040897074041778975,0.018935995352205037,0.18,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1,0.006509788810421271,0.018935995352205037,0.3778,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0,0.005435690014129312,0.018935995352205037,0.299,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,1,0.007464361546819106,0.018935995352205037,0.3496,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0,0.0053721297242149395,0.018935995352205037,0.3968,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0,0.0027501509264788544,0.018935995352205037,0.4376,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1,0.005607910358492887,0.018935995352205037,0.547,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,1,0.007472540260594852,0.018935995352205037,0.2064,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,1,0.008388906719783129,0.018935995352205037,0.6038,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,1,0.009547246267965276,0.018935995352205037,0.5454,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,0,0.009057808667870962,0.018935995352205037,0.1524,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,1,0.037706557797860286,0.0011534093301598135,0.1328,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1022,1,0.044056277495813374,0.0011534093301598135,0.11359999999999999,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,1,0.06806816327002736,0.0011534093301598135,0.1782,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1024,1,0.0850491593275368,0.0011534093301598135,0.0236,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,1,0.0954712942919705,0.0011534093301598135,0.2186,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1026,1,0.11826618745635342,0.0011534093301598135,0.19,-1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1027,1,0.1575748384441142,0.0011534093301598135,0.3998,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1028,1,0.33539841961545325,0.0011534093301598135,0.2332,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1029,1,0.3799760316950863,0.0011534093301598135,0.2158,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,0,0.08947956857985866,0.0011534093301598135,0.0286,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1031,0,0.07582625748016399,0.0011534093301598135,0.15380000000000002,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1032,0,0.04961838705716208,0.0011534093301598135,0.12619999999999998,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1033,1,0.09054034775657296,0.0011534093301598135,0.1568,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1034,0,0.057718585180661364,0.0011534093301598135,0.0676,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1035,0,0.045286005531380964,0.0011534093301598135,0.4384,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,1,0.05840115726463151,0.0011534093301598135,0.201,-1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1037,1,0.07151292067360354,0.0011534093301598135,0.1998,-1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1038,0,0.06992508181342648,0.0011534093301598135,0.133,-0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1039,1,0.07679999177455071,0.0011534093301598135,0.1782,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1040,1,0.07783740319762004,0.0011534093301598135,0.2336,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1041,0,0.0678023550723156,0.0011534093301598135,0.1168,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1042,1,0.07300647064782306,0.0011534093301598135,0.0492,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1043,1,0.09249155518592962,0.0011534093301598135,0.20559999999999998,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1044,0,0.07628017609471792,0.0011534093301598135,0.4142,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,1,0.07698190973667696,0.0011534093301598135,0.0894,-1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1046,0,0.07598527504371815,0.0011534093301598135,0.1226,-0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1047,1,0.07693272061525426,0.0011534093301598135,0.16519999999999999,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1048,1,0.0778709359241006,0.0011534093301598135,0.2632,-1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1049,1,0.08266506426190671,0.0011534093301598135,0.3148,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1050,0,0.08227412174342603,0.0011534093301598135,0.3456,-0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1051,1,0.08950200162335785,0.0011534093301598135,0.1352,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1052,0,0.07871754963865858,0.0011534093301598135,0.327,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,0,0.05464724448033212,0.0011534093301598135,0.41659999999999997,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1054,1,0.06828466550754819,0.0011534093301598135,0.4192,-0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1055,1,0.07498723828554063,0.0011534093301598135,0.46740000000000004,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1056,1,0.08899024781853257,0.0011534093301598135,0.43560000000000004,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1057,0,0.023152536633919488,0.0011534093301598135,0.5197999999999999,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1058,0,0.0032754580284182263,0.0011534093301598135,0.2394,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1059,1,0.028367167698567196,0.0011534093301598135,0.1716,-1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1060,1,0.05621124823179129,0.0011534093301598135,0.36060000000000003,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1061,1,0.13546730775319868,0.0011534093301598135,0.5506,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1062,0,0.07563545977165265,0.0011534093301598135,0.1476,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1063,1,0.11742845348818053,0.03026367049183176,0.10619999999999999,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1,0.12235811479712759,0.03026367049183176,0.068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0,0.12126660702437012,0.03026367049183176,0.06480000000000001,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,0,0.11859450439506553,0.03026367049183176,0.065,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0,0.1122633620612602,0.03026367049183176,0.0318,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,0,0.10466124760670388,0.03026367049183176,0.1192,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,1,0.14120596069333527,0.03026367049183176,0.0622,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0,0.11047456051973623,0.03026367049183176,0.053,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1,0.11707127737371686,0.03026367049183176,0.0602,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0,0.10709383076114733,0.03026367049183176,0.1298,-1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0,0.10014905121662457,0.03026367049183176,0.3194,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0,0.08993617448608175,0.03026367049183176,0.2724,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,1,0.12758372870598844,0.03026367049183176,0.1628,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0,0.11142095454235831,0.03026367049183176,0.021,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,1,0.12410158289658028,0.03026367049183176,0.1168,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,1,0.12602603424801342,0.03026367049183176,0.064,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0,0.1116906184194215,0.03026367049183176,0.31079999999999997,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0,0.09684788865919686,0.03026367049183176,0.059000000000000004,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,1,0.11277897154543691,0.03026367049183176,0.4708,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,0,0.10163617505859172,0.03026367049183176,0.365,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,1,0.11732890685765288,0.03026367049183176,0.1158,-1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,1,0.12536554469123778,0.03026367049183176,0.21960000000000002,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1,0.13778994562674243,0.03026367049183176,0.155,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0,0.13743545680394795,0.03026367049183176,0.3132,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,0,0.12526856851361107,0.03026367049183176,0.2168,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,0,0.11999727064637426,0.03026367049183176,0.2868,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,1,0.12665801514534217,0.03026367049183176,0.637,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1,0.12937019347214793,0.03026367049183176,0.10679999999999999,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,0,0.12473449850405482,0.03026367049183176,0.2352,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,1,0.12805809410498173,0.03026367049183176,0.1592,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,0,0.12545539370400277,0.03026367049183176,0.33880000000000005,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,0,0.1171697724553305,0.03026367049183176,0.6314,-1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0,0.11697979261819673,0.03026367049183176,0.47479999999999994,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,0,0.11075076736782001,0.03026367049183176,0.1646,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,1,0.12344588372930186,0.03026367049183176,0.1074,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,0,0.11267112936236527,0.03026367049183176,0.18,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,1,0.12261223911801686,0.03026367049183176,0.3778,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0,0.11963366839965822,0.03026367049183176,0.299,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,0,0.11856833251098314,0.03026367049183176,0.3496,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,1,0.11886311672321469,0.03026367049183176,0.3968,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,1,0.12665007010910287,0.03026367049183176,0.4376,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0,0.11487599375753829,0.03026367049183176,0.547,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,0,0.1122052931934524,0.03026367049183176,0.2064,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,1,0.11699451430299307,0.03026367049183176,0.6038,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,0,0.10273819832048944,0.03026367049183176,0.5454,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,1,0.11603538485463447,0.03026367049183176,0.1524,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,1,0.06785902187490471,0.050374276469006794,0.10619999999999999,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,0,0.06562810243441752,0.050374276469006794,0.068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0,0.062468898980383124,0.050374276469006794,0.06480000000000001,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,1,0.07317927518602776,0.050374276469006794,0.065,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0,0.06774837556139568,0.050374276469006794,0.0318,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,1,0.07253455886296249,0.050374276469006794,0.1192,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,0,0.062399379913289275,0.050374276469006794,0.0622,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,0,0.058657618360885275,0.050374276469006794,0.053,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0,0.053792335213230166,0.050374276469006794,0.0602,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,1,0.07515443456287053,0.050374276469006794,0.1298,-1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,1,0.0824729813269449,0.050374276469006794,0.3194,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,0,0.08015606855304416,0.050374276469006794,0.2724,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,1,0.08524182645633975,0.050374276469006794,0.1628,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,0,0.07182593173367818,0.050374276469006794,0.021,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0,0.06890718246465072,0.050374276469006794,0.1168,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,0,0.06819434913971031,0.050374276469006794,0.064,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0,0.058215617300690296,0.050374276469006794,0.31079999999999997,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,1,0.06260069311094087,0.050374276469006794,0.059000000000000004,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,1,0.06347581548494573,0.050374276469006794,0.4708,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,1,0.07032817556380255,0.050374276469006794,0.365,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0,0.05416925707952385,0.050374276469006794,0.1158,-1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,1,0.054301752242690945,0.050374276469006794,0.21960000000000002,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0,0.039317297056609433,0.050374276469006794,0.155,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0,0.038329775787572164,0.050374276469006794,0.3132,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0,0.036224808539231476,0.050374276469006794,0.2168,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,0,0.028262947517310538,0.050374276469006794,0.2868,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,1,0.032451734196943194,0.050374276469006794,0.637,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,1,0.03466033743269941,0.050374276469006794,0.10679999999999999,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0,0.032388057068260596,0.050374276469006794,0.2352,-1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,1,0.03482496325712836,0.050374276469006794,0.1592,-0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,0,0.03252697836368006,0.050374276469006794,0.33880000000000005,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,0,0.02598435785938758,0.050374276469006794,0.6314,-1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,1,0.03442140215167939,0.050374276469006794,0.47479999999999994,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,1,0.03562893082128424,0.050374276469006794,0.1646,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0,0.03088784728425225,0.050374276469006794,0.1074,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,0,0.025582899851766656,0.050374276469006794,0.18,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,1,0.029503424719554826,0.050374276469006794,0.3778,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,1,0.03134725732091275,0.050374276469006794,0.299,-0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,1,0.032643933970673236,0.050374276469006794,0.3496,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,0,0.03170186298247547,0.050374276469006794,0.3968,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0,0.0306539360702659,0.050374276469006794,0.4376,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,1,0.03879467724633924,0.050374276469006794,0.547,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,0,0.02865248797057252,0.050374276469006794,0.2064,-1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,0,0.028058129156612203,0.050374276469006794,0.6038,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,0,0.02431858754080448,0.050374276469006794,0.5454,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,0,0.02138161142393393,0.050374276469006794,0.1524,-1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,1,0.006609335440948927,0.0035989197940294207,0.2568,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1156,0,0.006289664571085466,0.0035989197940294207,0.0712,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1157,0,0.004921365756403086,0.0035989197940294207,0.10859999999999999,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1158,1,0.005737951907527256,0.0035989197940294207,0.14300000000000002,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1159,1,0.00597127892767248,0.0035989197940294207,0.1998,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1160,1,0.019162843215342146,0.0035989197940294207,0.3478,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1161,1,0.042725250248194756,0.0035989197940294207,0.24739999999999998,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1162,0,0.039111193469460626,0.0035989197940294207,0.15560000000000002,-1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1163,0,0.033591029025904676,0.0035989197940294207,0.13140000000000002,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1164,0,0.03183447498441079,0.0035989197940294207,0.081,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1165,1,0.03337090478656887,0.0035989197940294207,0.0848,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1166,0,0.02802997101346999,0.0035989197940294207,0.135,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1167,0,0.027109281519857392,0.0035989197940294207,0.111,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1168,1,0.031790777285094655,0.0035989197940294207,0.3212,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
