,Traffic Trend Bins,Region Code,Desig Code,GAA Cat Code,RONI Event Code,RONI Int Code,CEI Cat Code
909,0,6,23,5,0,3,0
910,0,6,23,5,1,4,0
911,0,6,23,5,1,0,0
912,0,6,23,5,0,4,0
913,0,6,23,5,2,1,0
914,1,6,23,5,1,0,1
915,-1,6,23,5,1,0,2
916,0,6,23,5,1,4,1
917,0,6,23,5,0,0,0
918,0,6,23,5,1,0,2
919,-1,6,23,5,0,4,2
920,-1,6,23,5,2,1,2
921,1,6,23,5,0,0,2
922,1,6,23,5,1,4,2
923,0,6,23,5,2,1,2
924,-1,6,23,5,0,3,0
925,10,6,23,5,1,2,1
926,1,6,23,5,1,2,2
927,1,6,23,5,1,4,2
928,0,6,23,5,2,1,2
929,0,6,23,5,0,4,1
930,1,6,23,5,2,1,2
931,0,6,23,5,0,4,2
932,1,6,23,5,1,4,1
933,0,6,23,5,0,4,0
934,-1,6,23,5,1,2,2
935,-1,6,23,5,1,4,2
936,-1,6,23,5,0,2,2
937,0,6,23,5,1,0,1
938,1,6,23,5,1,4,1
939,1,6,23,5,1,4,1
940,-1,6,23,5,1,4,2
941,1,6,23,5,0,4,1
942,-1,6,23,5,0,3,0
943,-1,6,23,5,1,4,0
944,-1,6,23,5,1,0,0
945,-1,6,23,5,0,4,0
946,10,6,23,5,2,1,0
947,0,6,23,5,1,0,1
948,0,6,23,5,1,0,2
949,-1,6,23,5,1,4,1
950,1,6,23,5,0,0,0
951,-1,6,23,5,1,0,2
952,-1,6,23,5,0,3,1
953,1,6,23,5,0,4,2
954,1,6,23,5,2,1,2
955,0,6,23,5,0,0,2
956,0,6,23,5,1,4,2
957,0,6,23,5,2,1,2
958,-1,6,23,5,0,3,0
959,1,6,23,5,1,2,1
960,1,6,23,5,1,2,2
961,0,6,23,5,1,4,2
962,0,6,23,5,2,1,2
963,0,6,23,5,0,4,1
964,0,6,23,5,2,1,2
965,0,6,23,5,0,4,2
966,0,6,23,5,1,4,1
967,0,6,23,5,0,4,0
968,0,6,23,5,1,2,2
969,0,6,23,5,1,4,2
970,0,6,23,5,0,2,2
971,0,6,23,5,1,0,1
972,0,6,23,5,1,4,1
973,1,6,23,5,1,4,1
974,1,6,23,5,1,4,2
975,1,6,23,5,0,4,1
976,0,6,23,5,0,3,0
977,0,6,23,5,1,4,0
978,0,6,23,5,1,0,0
979,1,6,23,5,0,4,0
980,-1,6,23,5,2,1,0
981,1,6,23,5,1,0,1
982,0,6,23,5,1,0,2
983,0,6,23,5,1,4,1
984,0,6,23,5,0,0,0
985,1,6,23,5,1,0,2
986,1,4,10,2,1,0,2
987,-1,4,10,2,1,4,1
988,1,4,10,2,0,0,0
989,-1,4,10,2,1,0,2
990,1,7,13,0,0,3,1
991,1,7,13,0,0,4,2
992,0,7,13,0,2,1,2
993,0,7,13,0,0,0,2
994,0,7,13,0,1,4,2
995,0,7,13,0,2,1,2
996,0,7,13,0,0,3,2
997,0,7,13,0,1,2,2
998,-1,7,13,0,1,2,2
999,0,7,13,0,1,4,2
1000,0,7,13,0,2,1,1
1001,0,7,13,0,0,4,0
1002,0,7,13,0,2,1,2
1003,0,7,13,0,0,4,2
1004,0,7,13,0,1,4,2
1005,1,7,13,0,0,4,1
1006,0,7,13,0,1,2,2
1007,0,7,13,0,1,4,2
1008,0,7,13,0,0,2,2
1009,0,7,13,0,1,0,2
1010,0,7,13,0,1,4,0
1011,0,7,13,0,1,4,2
1012,1,7,13,0,1,4,1
1013,1,7,13,0,0,4,1
1014,1,7,13,0,0,3,1
1015,0,7,13,0,1,4,0
1016,0,7,13,0,1,0,0
1017,0,7,13,0,0,4,2
1018,-1,7,13,0,2,1,0
1019,1,7,13,0,1,0,0
1020,-1,7,13,0,1,0,2
1021,0,7,13,0,1,4,2
1022,0,7,13,0,0,0,0
1023,0,7,13,0,1,0,0
1024,0,7,13,0,0,4,2
1025,0,7,13,0,2,1,2
1026,1,7,13,0,0,0,2
1027,0,7,13,0,1,4,2
1028,0,7,13,0,2,1,2
1029,0,7,13,0,0,3,2
1030,0,7,13,0,1,2,2
1031,0,7,13,0,1,2,2
1032,0,7,13,0,1,4,2
1033,0,7,13,0,2,1,1
1034,0,7,13,0,0,4,0
1035,0,7,13,0,2,1,2
1036,0,7,13,0,0,4,2
1037,0,7,13,0,1,4,2
1038,0,7,13,0,0,4,1
1039,0,7,13,0,1,2,2
1040,0,7,13,0,1,4,2
1041,0,7,13,0,0,2,2
1042,0,7,13,0,1,0,2
1043,0,7,13,0,1,4,0
1044,0,7,13,0,1,4,2
1045,1,7,13,0,1,4,1
1046,1,7,13,0,0,4,1
1047,1,7,13,0,0,3,1
1048,0,7,13,0,1,4,0
1049,0,7,13,0,1,0,0
1050,0,7,13,0,0,4,2
1051,-1,7,13,0,2,1,0
1052,1,7,13,0,1,0,0
1053,-1,7,13,0,1,0,2
1054,0,7,13,0,1,4,2
1055,0,7,13,0,0,0,0
1056,0,7,13,0,1,0,0
1057,1,5,5,2,1,4,2
1058,0,5,5,2,0,4,1
1059,-1,5,5,2,0,3,0
1060,0,5,5,2,1,4,1
1061,0,5,5,2,1,0,2
1062,1,5,5,2,0,4,1
1063,-1,5,5,2,2,1,1
1064,0,5,5,2,1,0,2
1065,0,5,5,2,1,0,1
1066,-1,5,5,2,1,4,0
1067,1,5,5,2,0,0,0
1068,0,5,5,2,1,0,1
1069,0,6,25,1,2,1,2
1070,0,6,25,1,0,0,2
1071,1,6,25,1,1,4,2
1072,-1,6,25,1,2,1,2
1073,0,6,25,1,0,3,0
1074,0,6,25,1,1,2,1
1075,0,6,25,1,1,2,2
1076,0,6,25,1,1,4,2
1077,0,6,25,1,2,1,2
1078,0,6,25,1,0,4,1
1079,0,6,25,1,2,1,2
1080,0,6,25,1,0,4,2
1081,0,6,25,1,1,4,1
1082,0,6,25,1,0,4,0
1083,-1,6,25,1,1,2,2
1084,0,6,25,1,1,4,2
1085,0,6,25,1,0,2,2
1086,10,6,25,1,1,0,1
1087,-1,6,25,1,1,4,1
1088,-1,6,25,1,1,4,1
1089,10,6,25,1,1,4,2
1090,1,6,25,1,0,4,1
1091,0,6,25,1,0,3,0
1092,0,6,25,1,1,4,0
1093,1,6,25,1,1,0,0
1094,0,6,25,1,0,4,0
1095,1,6,25,1,2,1,0
1096,0,6,25,1,1,0,1
1097,0,6,25,1,1,0,2
1098,0,6,25,1,1,4,1
1099,0,6,25,1,0,0,0
1100,0,6,25,1,1,0,2
1101,-1,7,13,5,2,1,2
1102,1,7,13,5,0,0,2
1103,0,7,13,5,1,4,2
1104,-1,7,13,5,2,1,2
1105,10,7,13,5,0,3,2
1106,0,7,13,5,1,2,2
1107,0,7,13,5,1,2,2
1108,-1,7,13,5,1,4,2
1109,-1,7,13,5,2,1,1
1110,10,7,13,5,0,4,0
1111,0,7,13,5,2,1,2
1112,0,7,13,5,0,4,2
1113,-1,7,13,5,1,4,2
1114,0,7,13,5,0,4,1
1115,0,7,13,5,1,2,2
1116,1,7,13,5,1,4,2
1117,0,7,13,5,0,2,2
1118,-1,7,13,5,1,0,2
1119,0,7,13,5,1,4,0
1120,0,7,13,5,1,4,2
1121,0,7,13,5,1,4,1
1122,0,7,13,5,0,4,1
1123,0,7,13,5,0,3,1
1124,1,7,13,5,1,4,0
1125,0,7,13,5,1,0,0
1126,-1,7,13,5,0,4,2
1127,-1,7,13,5,2,1,0
1128,1,7,13,5,1,0,0
1129,1,7,13,5,1,0,2
1130,0,7,13,5,1,4,2
1131,0,7,13,5,0,0,0
1132,-1,7,13,5,1,0,0
1133,10,7,10,2,0,3,1
1134,0,7,10,2,1,4,0
1135,1,7,10,2,1,0,0
1136,-1,7,10,2,0,4,2
1137,0,7,10,2,2,1,0
1138,1,7,10,2,1,0,0
1139,-1,7,10,2,1,0,2
1140,1,7,10,2,1,4,2
1141,0,7,10,2,0,0,0
1142,1,7,10,2,1,0,0
1143,1,7,10,1,0,4,2
1144,1,7,10,1,2,1,2
1145,-1,7,10,1,0,0,2
1146,1,7,10,1,1,4,2
1147,1,7,10,1,2,1,2
1148,-1,7,10,1,0,3,2
1149,1,7,10,1,1,2,2
1150,0,7,10,1,1,2,2
1151,1,7,10,1,1,4,2
1152,-1,7,10,1,2,1,1
1153,0,7,10,1,0,4,0
1154,-1,7,10,1,2,1,2
1155,1,7,10,1,0,4,2
1156,0,7,10,1,1,4,2
1157,0,7,10,1,0,4,1
1158,1,7,10,1,1,2,2
1159,0,7,10,1,1,4,2
1160,0,7,10,1,0,2,2
1161,0,7,10,1,1,0,2
1162,1,7,10,1,1,4,0
1163,-1,7,10,1,1,4,2
1164,1,7,10,1,1,4,1
1165,0,7,10,1,0,4,1
1166,1,7,10,1,0,3,1
1167,0,7,10,1,1,4,0
1168,-1,7,10,1,1,0,0
1169,0,7,10,1,0,4,2
1170,1,7,10,1,2,1,0
1171,0,7,10,1,1,0,0
1172,-1,7,10,1,1,0,2
1173,-1,7,10,1,1,4,2
1174,1,7,10,1,0,0,0
1175,0,7,10,1,1,0,0
1176,1,6,17,5,0,4,2
1177,1,6,17,5,2,1,2
1178,0,6,17,5,0,0,2
1179,0,6,17,5,1,4,2
1180,-1,6,17,5,2,1,2
1181,0,6,17,5,0,3,0
1182,0,6,17,5,1,2,1
1183,0,6,17,5,1,2,2
1184,0,6,17,5,1,4,2
1185,-1,6,17,5,2,1,2
1186,-1,6,17,5,0,4,1
1187,0,6,17,5,2,1,2
1188,0,6,17,5,0,4,2
1189,1,6,17,5,1,4,1
1190,0,6,17,5,0,4,0
1191,0,6,17,5,1,2,2
1192,0,6,17,5,1,4,2
1193,0,6,17,5,0,2,2
1194,0,6,17,5,1,0,1
1195,0,6,17,5,1,4,1
1196,0,6,17,5,1,4,1
1197,0,6,17,5,1,4,2
1198,0,6,17,5,0,4,1
1199,0,6,17,5,0,3,0
1200,0,6,17,5,1,4,0
1201,0,6,17,5,1,0,0
1202,1,6,17,5,0,4,0
1203,-1,6,17,5,2,1,0
1204,0,6,17,5,1,0,1
1205,0,6,17,5,1,0,2
1206,-1,6,17,5,1,4,1
1207,0,6,17,5,0,0,0
1208,0,6,17,5,1,0,2
1209,0,0,9,1,0,3,2
1210,0,0,9,1,0,4,2
1211,0,0,9,1,2,1,2
1212,0,0,9,1,0,0,2
1213,0,0,9,1,1,4,2
1214,0,0,9,1,2,1,2
1215,0,0,9,1,0,3,2
1216,0,0,9,1,1,2,2
1217,0,0,9,1,1,2,2
1218,-1,0,9,1,1,4,2
1219,-1,0,9,1,2,1,2
1220,0,0,9,1,0,4,2
1221,0,0,9,1,2,1,2
1222,0,0,9,1,0,4,2
1223,0,0,9,1,1,4,2
1224,0,0,9,1,0,4,2
1225,0,0,9,1,1,2,2
1226,0,0,9,1,1,4,2
1227,0,0,9,1,0,2,2
1228,0,0,9,1,1,0,2
1229,0,0,9,1,1,4,2
1230,0,0,9,1,1,4,2
1231,0,0,9,1,1,4,2
1232,0,0,9,1,0,4,2
1233,0,0,9,1,0,3,2
1234,0,0,9,1,1,4,2
1235,-1,0,9,1,1,0,2
1236,0,0,9,1,0,4,2
1237,0,0,9,1,2,1,2
1238,1,0,9,1,1,0,2
1239,0,0,9,1,1,0,2
1240,0,0,9,1,1,4,2
1241,0,0,9,1,0,0,2
1242,0,0,9,1,1,0,2
1243,0,7,5,5,2,1,2
1244,0,7,5,5,0,0,2
1245,0,7,5,5,1,4,2
1246,1,7,5,5,2,1,2
1247,-1,7,5,5,0,3,2
1248,0,7,5,5,1,2,2
1249,0,7,5,5,1,2,2
1250,-1,7,5,5,1,4,2
1251,1,7,5,5,2,1,1
1252,0,7,5,5,0,4,0
1253,-1,7,5,5,2,1,2
1254,-1,7,5,5,0,4,2
1255,-10,7,5,5,1,4,2
1256,0,5,17,1,0,0,2
1257,0,5,17,1,1,4,2
1258,0,5,17,1,2,1,2
1259,0,5,17,1,0,3,1
1260,0,5,17,1,1,2,1
1261,-1,5,17,1,1,2,2
1262,0,5,17,1,1,4,2
1263,1,5,17,1,2,1,2
1264,0,5,17,1,0,4,2
1265,0,5,17,1,2,1,2
1266,0,5,17,1,0,4,2
1267,0,5,17,1,1,4,1
1268,-1,5,17,1,0,4,1
1269,0,5,17,1,1,2,2
1270,0,5,17,1,1,4,2
1271,0,5,17,1,0,2,2
1272,0,5,17,1,1,0,1
1273,0,5,17,1,1,4,0
1274,0,5,17,1,1,4,2
1275,0,5,17,1,1,4,2
1276,0,5,17,1,0,4,1
1277,1,5,17,1,0,3,0
1278,0,5,17,1,1,4,1
1279,0,5,17,1,1,0,2
1280,0,5,17,1,0,4,1
1281,0,5,17,1,2,1,1
1282,0,5,17,1,1,0,2
1283,0,5,17,1,1,0,1
1284,1,5,17,1,1,4,0
1285,-1,5,17,1,0,0,0
1286,0,5,17,1,1,0,1
1287,1,0,5,5,1,4,2
1288,-1,0,5,5,2,1,2
1289,0,0,5,5,0,4,2
1290,1,0,5,5,2,1,2
1291,0,0,5,5,0,4,2
1292,0,0,5,5,1,4,2
1293,0,0,5,5,0,4,2
1294,0,0,5,5,1,2,2
1295,1,0,5,5,1,4,2
1296,0,0,5,5,0,2,2
1297,0,0,5,5,1,0,2
1298,1,0,5,5,1,4,2
1299,0,0,5,5,1,4,2
1300,1,0,5,5,1,4,2
1301,0,0,5,5,0,4,2
1302,0,0,5,5,0,3,2
1303,0,0,5,5,1,4,2
1304,0,0,5,5,1,0,2
1305,0,0,5,5,0,4,2
1306,1,0,5,5,2,1,2
1307,-1,0,5,5,1,0,2
1308,0,0,5,5,1,0,2
1309,0,0,5,5,1,4,2
1310,0,0,5,5,0,0,2
1311,0,0,5,5,1,0,2
1312,10,6,4,3,0,4,2
1313,0,6,4,3,1,4,1
1314,1,6,4,3,0,4,0
1315,0,6,4,3,1,2,2
1316,0,6,4,3,1,4,2
1317,0,6,4,3,0,2,2
1318,0,6,4,3,1,0,1
1319,0,6,4,3,1,4,1
1320,0,6,4,3,1,4,1
1321,1,6,4,3,1,4,2
1322,-1,6,4,3,0,4,1
1323,1,6,4,3,0,3,0
1324,0,6,4,3,1,4,0
1325,-1,6,4,3,1,0,0
1326,0,6,4,3,0,4,0
1327,-1,6,4,3,2,1,0
1328,0,6,4,3,1,0,1
1329,-1,6,4,3,1,0,2
1330,10,6,4,3,1,4,1
1331,0,6,4,3,0,0,0
1332,-1,6,4,3,1,0,2
1333,0,3,19,5,0,3,1
1334,-1,3,19,5,0,4,2
1335,0,3,19,5,2,1,2
1336,0,3,19,5,0,0,1
1337,-1,3,19,5,1,4,0
1338,0,3,19,5,2,1,1
1339,-1,3,19,5,0,3,0
1340,0,3,19,5,1,2,2
1341,0,3,19,5,1,2,2
1342,0,3,19,5,1,4,2
1343,1,3,19,5,2,1,2
1344,0,3,19,5,0,4,1
1345,0,3,19,5,2,1,2
1346,0,3,19,5,0,4,2
1347,0,3,19,5,1,4,1
1348,1,3,19,5,0,4,2
1349,0,3,19,5,1,2,2
1350,1,3,19,5,1,4,2
1351,-1,3,19,5,0,2,2
1352,1,3,19,5,1,0,2
1353,0,3,19,5,1,4,1
1354,-1,3,19,5,1,4,2
1355,1,3,19,5,1,4,1
1356,0,3,19,5,0,4,0
1357,0,3,19,5,0,3,1
1358,0,3,19,5,1,4,2
1359,1,3,19,5,1,0,2
1360,-1,3,19,5,0,4,2
1361,1,3,19,5,2,1,1
1362,-1,3,19,5,1,0,0
1363,-1,3,19,5,1,0,2
1364,0,3,19,5,1,4,2
1365,0,3,19,5,0,0,1
1366,0,3,19,5,1,0,0
1367,0,7,10,5,0,4,2
1368,0,7,10,5,2,1,2
1369,0,7,10,5,0,0,2
1370,0,7,10,5,1,4,2
1371,0,7,10,5,2,1,2
1372,0,7,10,5,0,3,2
1373,0,7,10,5,1,2,2
1374,0,7,10,5,1,2,2
1375,0,7,10,5,1,4,2
1376,0,7,10,5,2,1,1
1377,1,7,10,5,0,4,0
1378,0,7,10,5,2,1,2
1379,0,7,10,5,0,4,2
1380,0,7,10,5,1,4,2
1381,0,7,10,5,0,4,1
1382,0,7,10,5,1,2,2
1383,0,7,10,5,1,4,2
1384,0,7,10,5,0,2,2
1385,0,7,10,5,1,0,2
1386,0,7,10,5,1,4,0
1387,0,7,10,5,1,4,2
1388,0,7,10,5,1,4,1
1389,1,7,10,5,0,4,1
1390,0,7,10,5,0,3,1
1391,0,7,10,5,1,4,0
1392,0,7,10,5,1,0,0
1393,0,7,10,5,0,4,2
1394,0,7,10,5,2,1,0
1395,0,7,10,5,1,0,0
1396,0,7,10,5,1,0,2
1397,0,7,10,5,1,4,2
1398,0,7,10,5,0,0,0
1399,0,7,10,5,1,0,0
1400,0,6,5,1,0,3,1
1401,0,6,5,1,0,4,2
1402,0,6,5,1,2,1,2
1403,0,6,5,1,0,0,2
1404,0,6,5,1,1,4,2
1405,1,6,5,1,2,1,2
1406,0,6,5,1,0,3,0
1407,0,6,5,1,1,2,1
1408,0,6,5,1,1,2,2
1409,0,6,5,1,1,4,2
1410,0,6,5,1,2,1,2
1411,0,6,5,1,0,4,1
1412,0,6,5,1,2,1,2
1413,0,6,5,1,0,4,2
1414,0,6,5,1,1,4,1
1415,0,6,5,1,1,2,2
1416,0,6,5,1,0,2,2
1417,0,6,5,1,1,0,1
1418,0,6,5,1,1,4,1
1419,0,6,5,1,1,4,1
1420,1,6,5,1,1,4,2
1421,0,6,5,1,0,4,1
1422,0,6,5,1,0,3,0
1423,0,6,5,1,1,4,0
1424,0,6,5,1,1,0,0
1425,-1,6,5,1,2,1,0
1426,0,6,5,1,1,0,1
1427,0,6,5,1,1,0,2
1428,-1,6,5,1,1,4,1
1429,-1,6,5,1,0,0,0
1430,-1,6,5,1,1,0,2
1431,1,6,13,5,0,4,2
1432,1,6,13,5,2,1,2
1433,0,6,13,5,0,0,2
1434,0,6,13,5,1,4,2
1435,1,6,13,5,2,1,2
1436,0,6,13,5,0,3,0
1437,-1,6,13,5,1,2,1
1438,0,6,13,5,1,2,2
1439,1,6,13,5,1,4,2
1440,0,6,13,5,2,1,2
1441,0,6,13,5,0,4,1
1442,1,6,13,5,2,1,2
1443,-1,6,13,5,0,4,2
1444,10,6,13,5,1,4,1
1445,1,6,13,5,0,4,0
1446,0,6,13,5,1,2,2
1447,1,6,13,5,1,4,2
1448,-1,6,13,5,0,2,2
1449,0,6,13,5,1,0,1
1450,0,6,13,5,1,4,1
1451,0,6,13,5,1,4,1
1452,0,6,13,5,1,4,2
1453,-1,6,13,5,0,4,1
1454,1,6,13,5,0,3,0
1455,1,6,13,5,1,4,0
1456,0,6,13,5,1,0,0
1457,0,6,13,5,0,4,0
1458,-1,6,13,5,2,1,0
1459,1,6,13,5,1,0,1
1460,0,6,13,5,1,0,2
1461,1,6,13,5,1,4,1
1462,0,6,13,5,0,0,0
1463,1,6,13,5,1,0,2
1464,1,7,8,1,0,4,2
1465,0,7,8,1,2,1,2
1466,0,7,8,1,0,0,2
1467,0,7,8,1,1,4,2
1468,0,7,8,1,2,1,2
1469,0,7,8,1,0,3,2
1470,0,7,8,1,1,2,2
1471,0,7,8,1,1,2,2
1472,0,7,8,1,1,4,2
1473,0,7,8,1,2,1,1
1474,-1,7,8,1,0,4,0
1475,0,7,8,1,2,1,2
1476,0,7,8,1,0,4,2
1477,-1,7,8,1,1,4,2
1478,1,7,8,1,0,4,1
1479,-1,7,8,1,1,2,2
1480,1,7,8,1,1,4,2
1481,1,7,8,1,0,2,2
1482,0,7,8,1,1,0,2
1483,-1,7,8,1,1,4,0
1484,0,7,8,1,1,4,2
1485,1,7,8,1,1,4,1
1486,0,7,8,1,0,4,1
1487,0,7,8,1,0,3,1
1488,0,7,8,1,1,4,0
1489,-1,7,8,1,1,0,0
1490,1,7,8,1,0,4,2
1491,1,7,8,1,2,1,0
1492,-1,7,8,1,1,0,0
1493,0,7,8,1,1,0,2
1494,0,7,8,1,1,4,2
1495,1,7,8,1,0,0,0
1496,0,7,8,1,1,0,0
1497,1,6,2,2,0,3,1
1498,-1,6,2,2,0,4,2
1499,1,6,2,2,2,1,2
1500,0,6,2,2,0,0,2
1501,1,6,2,2,1,4,2
1502,0,6,2,2,2,1,2
1503,-1,6,2,2,0,3,0
1504,0,6,2,2,1,2,1
1505,1,6,2,2,1,2,2
1506,0,6,2,2,1,4,2
1507,0,6,2,2,2,1,2
1508,0,6,2,2,0,4,1
1509,-1,6,2,2,2,1,2
1510,0,6,2,2,0,4,2
1511,-1,6,2,2,1,4,1
1512,1,6,2,2,0,4,0
1513,-1,6,2,2,1,2,2
1514,0,6,2,2,1,4,2
1515,0,6,2,2,0,2,2
1516,0,6,2,2,1,0,1
1517,0,6,2,2,1,4,1
1518,1,6,2,2,1,4,1
1519,-1,6,2,2,1,4,2
1520,0,6,2,2,0,4,1
1521,0,6,2,2,0,3,0
1522,0,6,2,2,1,4,0
1523,-1,6,2,2,1,0,0
1524,0,6,2,2,0,4,0
1525,0,6,2,2,2,1,0
1526,0,6,2,2,1,0,1
1527,0,6,2,2,1,0,2
1528,1,6,2,2,1,4,1
1529,-1,6,2,2,0,0,0
1530,0,6,2,2,1,0,2
1531,0,3,13,0,0,3,1
1532,-1,3,13,0,0,4,2
1533,1,3,13,0,2,1,2
1534,0,3,13,0,0,0,1
1535,-1,3,13,0,1,4,0
1536,0,3,13,0,2,1,1
1537,0,3,13,0,0,3,0
1538,-1,3,13,0,1,2,2
1539,0,3,13,0,1,2,2
1540,0,3,13,0,1,4,2
1541,0,3,13,0,2,1,2
1542,0,3,13,0,0,4,1
1543,-1,3,13,0,2,1,2
1544,0,3,13,0,0,4,2
1545,0,3,13,0,1,4,1
1546,1,3,13,0,0,4,2
1547,-1,3,13,0,1,2,2
1548,0,3,13,0,1,4,2
1549,0,3,13,0,0,2,2
1550,0,3,13,0,1,0,2
1551,0,3,13,0,1,4,1
1552,0,3,13,0,1,4,2
1553,1,3,13,0,1,4,1
1554,1,3,13,0,0,4,0
1555,1,3,13,0,0,3,1
1556,0,3,13,0,1,4,2
1557,0,3,13,0,1,0,2
1558,0,3,13,0,0,4,2
1559,0,3,13,0,2,1,1
1560,0,3,13,0,1,0,0
1561,-1,3,13,0,1,0,2
1562,0,3,13,0,1,4,2
1563,0,3,13,0,0,0,1
1564,1,3,13,0,1,0,0
1565,0,3,11,5,0,3,1
1566,0,3,11,0,0,3,1
1567,0,3,11,5,0,4,2
1568,0,3,11,0,0,4,2
1569,0,3,11,5,2,1,2
1570,0,3,11,0,2,1,2
1571,0,3,11,5,0,0,1
1572,0,3,11,0,0,0,1
1573,0,3,11,5,1,4,0
1574,0,3,11,0,1,4,0
1575,0,3,11,5,2,1,1
1576,0,3,11,0,2,1,1
1577,-1,3,11,5,0,3,0
1578,-1,3,11,0,0,3,0
1579,1,3,11,5,1,2,2
1580,1,3,11,0,1,2,2
1581,0,3,11,5,1,2,2
1582,0,3,11,0,1,2,2
1583,-1,3,11,5,1,4,2
1584,-1,3,11,0,1,4,2
1585,0,3,11,5,2,1,2
1586,0,3,11,0,2,1,2
1587,0,3,11,5,0,4,1
1588,0,3,11,0,0,4,1
1589,0,3,11,5,2,1,2
1590,0,3,11,0,2,1,2
1591,1,3,11,5,0,4,2
1592,1,3,11,0,0,4,2
1593,-1,3,11,5,1,4,1
1594,-1,3,11,0,1,4,1
1595,1,3,11,5,0,4,2
1596,1,3,11,0,0,4,2
1597,-1,3,11,5,1,2,2
1598,-1,3,11,0,1,2,2
1599,1,3,11,5,1,4,2
1600,1,3,11,0,1,4,2
1601,1,3,11,5,0,2,2
1602,1,3,11,0,0,2,2
1603,0,3,11,5,1,0,2
1604,0,3,11,0,1,0,2
1605,0,3,11,5,1,4,1
1606,0,3,11,0,1,4,1
1607,0,3,11,5,1,4,2
1608,0,3,11,0,1,4,2
1609,0,3,11,5,1,4,1
1610,0,3,11,0,1,4,1
1611,1,3,11,5,0,4,0
1612,1,3,11,0,0,4,0
1613,0,3,11,5,0,3,1
1614,0,3,11,0,0,3,1
1615,0,3,11,5,1,4,2
1616,0,3,11,0,1,4,2
1617,0,3,11,5,1,0,2
1618,0,3,11,0,1,0,2
1619,0,3,11,5,0,4,2
1620,0,3,11,0,0,4,2
1621,0,3,11,5,2,1,1
1622,0,3,11,0,2,1,1
1623,0,3,11,5,1,0,0
1624,0,3,11,0,1,0,0
1625,-1,3,11,5,1,0,2
1626,-1,3,11,0,1,0,2
1627,0,3,11,5,1,4,2
1628,0,3,11,0,1,4,2
1629,1,3,11,5,0,0,1
1630,1,3,11,0,0,0,1
1631,-1,3,11,5,1,0,0
1632,-1,3,11,0,1,0,0
1633,0,0,5,5,2,1,2
1634,0,0,5,5,0,0,2
1635,0,0,5,5,1,4,2
1636,1,0,5,5,2,1,2
1637,10,0,5,5,0,3,2
1638,1,0,5,5,1,2,2
1639,0,0,5,5,1,2,2
1640,1,0,5,5,1,4,2
1641,0,0,5,5,2,1,2
1642,0,0,5,5,0,4,2
1643,1,0,5,5,2,1,2
1644,0,0,5,5,0,4,2
1645,0,0,5,5,1,4,2
1646,0,0,5,5,0,4,2
1647,0,0,5,5,1,2,2
1648,-1,0,5,5,1,4,2
1649,0,0,5,5,0,2,2
1650,0,0,5,5,1,0,2
1651,0,0,5,5,1,4,2
1652,0,0,5,5,1,4,2
1653,1,0,5,5,1,4,2
1654,0,0,5,5,0,4,2
1655,0,0,5,5,0,3,2
1656,0,0,5,5,1,4,2
1657,0,0,5,5,1,0,2
1658,0,0,5,5,0,4,2
1659,0,0,5,5,2,1,2
1660,1,0,5,5,1,0,2
1661,-1,0,5,5,1,0,2
1662,0,0,5,5,1,4,2
1663,0,0,5,5,0,0,2
1664,0,0,5,5,1,0,2
1665,10,7,17,5,0,4,2
1666,10,7,17,5,2,1,2
1667,0,7,17,5,0,0,2
1668,1,7,17,5,1,4,2
1669,0,7,17,5,2,1,2
1670,0,7,17,5,0,3,2
1671,0,7,17,5,1,2,2
1672,-1,7,17,5,1,2,2
1673,-1,7,17,5,1,4,2
1674,-1,7,17,5,2,1,1
1675,10,7,17,5,0,4,0
1676,1,7,17,5,2,1,2
1677,-1,7,17,5,0,4,2
1678,0,7,17,5,1,4,2
1679,0,7,17,5,0,4,1
1680,0,7,17,5,1,2,2
1681,0,7,17,5,1,4,2
1682,0,7,17,5,0,2,2
1683,0,7,17,5,1,0,2
1684,0,7,17,5,1,4,0
1685,0,7,17,5,1,4,2
1686,1,7,17,5,1,4,1
1687,0,7,17,5,0,4,1
1688,0,7,17,5,0,3,1
1689,1,7,17,5,1,4,0
1690,0,7,17,5,1,0,0
1691,0,7,17,5,0,4,2
1692,0,7,17,5,2,1,0
1693,0,7,17,5,1,0,0
1694,0,7,17,5,1,0,2
1695,0,7,17,5,1,4,2
1696,1,7,17,5,0,0,0
1697,-1,7,17,5,1,0,0
1698,1,4,13,5,0,4,1
1699,1,4,13,5,2,1,2
1700,0,4,13,5,0,0,2
1701,1,4,13,5,1,4,1
1702,0,4,13,5,2,1,2
1703,0,4,13,5,0,3,0
1704,0,4,13,5,1,2,1
1705,0,4,13,5,1,2,2
1706,0,4,13,5,1,4,2
1707,0,4,13,5,2,1,2
1708,-1,4,13,5,0,4,1
1709,1,4,13,5,2,1,1
1710,-1,4,13,5,0,4,2
1711,0,4,13,5,1,4,2
1712,0,4,13,5,0,4,1
1713,0,4,13,5,1,2,1
1714,1,4,13,5,1,4,1
1715,0,4,13,5,0,2,2
1716,-1,4,13,5,1,0,1
1717,0,4,13,5,1,4,0
1718,0,4,13,5,1,4,2
1719,0,4,13,5,1,4,1
1720,0,4,13,5,0,4,1
1721,0,4,13,5,0,3,1
1722,0,4,13,5,1,4,0
1723,0,4,13,5,1,0,1
1724,0,4,13,5,0,4,0
1725,1,4,13,5,2,1,1
